Width,Height
1920,869
Mouse Movements
890,165,1736896030402
890,166,1736896030411
889,167,1736896030419
888,168,1736896030428
888,169,1736896030440
887,170,1736896030448
886,171,1736896030462
886,172,1736896030470
884,173,1736896030476
883,174,1736896030483
882,175,1736896030490
881,177,1736896030499
880,179,1736896030507
879,181,1736896030514
878,182,1736896030521
877,183,1736896030528
876,185,1736896030536
875,186,1736896030544
875,188,1736896030551
873,190,1736896030559
872,192,1736896030566
871,194,1736896030574
870,196,1736896030583
869,198,1736896030590
868,200,1736896030598
867,202,1736896030606
866,203,1736896030614
865,206,1736896030622
863,208,1736896030630
862,210,1736896030644
861,213,1736896030652
860,215,1736896030659
859,218,1736896030669
857,221,1736896030676
856,223,1736896030684
855,225,1736896030691
854,229,1736896030698
852,231,1736896030708
850,237,1736896030720
849,240,1736896030728
849,242,1736896030736
848,244,1736896030745
847,246,1736896030755
847,248,1736896030763
846,250,1736896030771
845,251,1736896030779
845,253,1736896030788
844,255,1736896030795
844,256,1736896030802
843,258,1736896030808
842,259,1736896030815
842,261,1736896030822
841,263,1736896030830
840,265,1736896030838
839,266,1736896030844
839,268,1736896030852
838,269,1736896030860
837,271,1736896030868
837,273,1736896030876
836,274,1736896030884
835,276,1736896030892
834,278,1736896030905
833,279,1736896030913
832,281,1736896030920
831,283,1736896030927
830,284,1736896030934
830,285,1736896030941
829,285,1736896030948
829,286,1736896030956
829,287,1736896030972
828,287,1736896030980
828,288,1736896030987
828,289,1736896031019
827,290,1736896031038
827,291,1736896031054
827,292,1736896031083
827,292,1736896031102
826,292,1736896031110
826,293,1736896031118
826,294,1736896031130
825,294,1736896031138
825,295,1736896031146
824,296,1736896031158
824,297,1736896031170
824,298,1736896031178
823,298,1736896031186
822,300,1736896031194
822,301,1736896031202
821,302,1736896031210
821,303,1736896031217
820,303,1736896031225
820,304,1736896031232
819,304,1736896031252
819,305,1736896031260
818,306,1736896031268
817,308,1736896031276
815,310,1736896031284
812,313,1736896031292
809,317,1736896031302
806,320,1736896031310
797,329,1736896031318
789,337,1736896031329
783,341,1736896031338
775,348,1736896031345
762,361,1736896031352
754,367,1736896031360
749,371,1736896031368
740,380,1736896031376
732,386,1736896031389
727,391,1736896031397
721,397,1736896031404
720,399,1736896031411
718,401,1736896031419
715,404,1736896031427
711,410,1736896031434
708,414,1736896031441
703,420,1736896031451
699,425,1736896031458
695,432,1736896031466
693,434,1736896031474
690,437,1736896031482
685,442,1736896031490
681,447,1736896031498
677,451,1736896031506
675,453,1736896031516
672,456,1736896031524
670,459,1736896031532
668,461,1736896031540
666,462,1736896031548
665,464,1736896031556
664,465,1736896031564
663,466,1736896031577
663,467,1736896031590
664,467,1736896031683
664,467,1736896031696
666,467,1736896031703
667,467,1736896031712
668,467,1736896031720
669,467,1736896031727
670,467,1736896031734
671,467,1736896031741
672,467,1736896031749
673,467,1736896031768
673,467,1736896031956
674,467,1736896031969
675,466,1736896031976
676,465,1736896031984
677,465,1736896031991
678,464,1736896031998
679,463,1736896032006
680,462,1736896032014
681,462,1736896032022
683,461,1736896032030
684,460,1736896032038
687,459,1736896032046
689,457,1736896032053
691,456,1736896032060
694,455,1736896032068
696,454,1736896032076
698,452,1736896032084
700,451,1736896032092
702,450,1736896032099
704,449,1736896032106
706,448,1736896032114
707,447,1736896032122
708,447,1736896032130
709,446,1736896032138
710,446,1736896032146
712,445,1736896032154
713,445,1736896032166
714,445,1736896032174
715,445,1736896032182
716,445,1736896032190
718,445,1736896032198
720,445,1736896032207
722,445,1736896032214
725,445,1736896032224
727,445,1736896032232
731,445,1736896032240
737,445,1736896032248
739,446,1736896032256
741,446,1736896032264
743,446,1736896032272
745,446,1736896032280
748,445,1736896032288
751,445,1736896032298
757,444,1736896032306
760,444,1736896032314
764,444,1736896032322
767,444,1736896032331
769,444,1736896032338
770,444,1736896032346
772,444,1736896032354
773,444,1736896032362
774,444,1736896032372
774,444,1736896032582
773,444,1736896032596
772,444,1736896032603
771,444,1736896032610
769,444,1736896032616
767,444,1736896032625
763,443,1736896032633
761,443,1736896032640
758,442,1736896032648
754,442,1736896032656
750,441,1736896032664
747,440,1736896032672
745,440,1736896032679
744,439,1736896032686
741,438,1736896032694
740,437,1736896032702
738,436,1736896032710
736,434,1736896032718
734,432,1736896032726
732,430,1736896032733
728,423,1736896032741
727,419,1736896032750
723,405,1736896032757
717,388,1736896032764
711,367,1736896032772
709,358,1736896032780
705,348,1736896032789
700,335,1736896032797
692,313,1736896032804
685,300,1736896032810
680,290,1736896032818
674,279,1736896032832
669,272,1736896032840
668,268,1736896032847
666,265,1736896032853
666,263,1736896032860
665,262,1736896032867
665,261,1736896032876
664,261,1736896032999
663,261,1736896033014
662,261,1736896033026
660,262,1736896033034
657,264,1736896033043
646,268,1736896033050
636,273,1736896033058
628,276,1736896033066
621,279,1736896033074
610,283,1736896033084
601,286,1736896033092
594,289,1736896033100
582,295,1736896033108
572,300,1736896033116
561,306,1736896033124
551,311,1736896033132
540,319,1736896033140
527,325,1736896033152
518,331,1736896033162
510,336,1736896033169
505,340,1736896033176
503,341,1736896033183
502,342,1736896033190
502,343,1736896033223
502,345,1736896033236
505,360,1736896033250
512,380,1736896033258
518,393,1736896033265
531,415,1736896033273
543,433,1736896033280
552,444,1736896033288
562,456,1736896033296
580,474,1736896033304
594,488,1736896033312
614,510,1736896033320
630,528,1736896033328
644,542,1736896033336
663,565,1736896033346
671,577,1736896033354
681,588,1736896033362
685,593,1736896033371
689,596,1736896033379
691,598,1736896033386
691,599,1736896033394
691,600,1736896033402
692,600,1736896033410
693,600,1736896033426
694,600,1736896033461
693,601,1736896033523
684,604,1736896033541
672,608,1736896033549
666,611,1736896033557
650,618,1736896033564
630,626,1736896033571
600,638,1736896033579
572,650,1736896033586
554,656,1736896033594
525,668,1736896033602
499,676,1736896033610
477,682,1736896033617
463,685,1736896033625
450,690,1736896033632
431,696,1736896033640
421,698,1736896033648
416,699,1736896033656
412,700,1736896033665
409,701,1736896033673
407,701,1736896033680
406,701,1736896033688
405,701,1736896033696
404,701,1736896033704
403,701,1736896033712
402,701,1736896033729
400,701,1736896033736
399,701,1736896033744
396,701,1736896033752
393,701,1736896033759
390,701,1736896033766
385,701,1736896033774
381,700,1736896033782
376,699,1736896033790
373,698,1736896033798
370,697,1736896033805
368,696,1736896033812
368,695,1736896033824
368,694,1736896033848
369,692,1736896033857
371,691,1736896033864
372,690,1736896033874
373,690,1736896033882
375,689,1736896033890
376,689,1736896033897
378,688,1736896033904
381,688,1736896033916
384,687,1736896033924
388,686,1736896033931
393,686,1736896033938
400,685,1736896033946
410,683,1736896033956
423,682,1736896033964
445,680,1736896033971
475,678,1736896033980
495,676,1736896033988
537,674,1736896033996
567,674,1736896034004
591,674,1736896034012
617,674,1736896034020
639,674,1736896034028
649,675,1736896034037
661,675,1736896034046
669,675,1736896034054
679,677,1736896034062
686,678,1736896034070
700,680,1736896034078
721,685,1736896034086
739,689,1736896034094
759,695,1736896034104
785,701,1736896034112
811,703,1736896034120
839,707,1736896034128
844,707,1736896034136
877,709,1736896034144
909,711,1736896034152
939,711,1736896034161
975,711,1736896034170
1007,711,1736896034178
1049,711,1736896034186
1089,711,1736896034194
1121,711,1736896034204
1151,711,1736896034213
1175,711,1736896034220
1199,711,1736896034227
1214,711,1736896034234
1221,711,1736896034244
1224,711,1736896034252
1225,711,1736896034259
1224,711,1736896034370
1223,711,1736896034382
1222,711,1736896034395
1221,711,1736896034402
1220,711,1736896034410
1219,711,1736896034417
1218,711,1736896034425
1216,711,1736896034432
1214,711,1736896034442
1211,710,1736896034450
1207,710,1736896034458
1205,710,1736896034466
1203,709,1736896034474
1201,709,1736896034482
1199,708,1736896034490
1197,708,1736896034499
1196,708,1736896034508
1194,707,1736896034516
1193,707,1736896034529
1190,707,1736896034536
1186,707,1736896034544
1178,705,1736896034551
1172,705,1736896034558
1160,704,1736896034565
1151,704,1736896034574
1140,702,1736896034582
1131,702,1736896034595
1126,701,1736896034603
1121,701,1736896034610
1115,701,1736896034616
1109,701,1736896034625
1101,701,1736896034632
1093,701,1736896034640
1087,701,1736896034648
1079,701,1736896034656
1076,701,1736896034665
1070,701,1736896034672
1064,701,1736896034680
1058,702,1736896034688
1046,704,1736896034696
1030,704,1736896034704
1016,707,1736896034712
1008,707,1736896034722
983,713,1736896034730
963,717,1736896034738
948,719,1736896034746
928,724,1736896034754
908,728,1736896034762
876,736,1736896034770
862,740,1736896034778
833,746,1736896034786
820,748,1736896034796
804,751,1736896034804
789,753,1736896034812
778,754,1736896034820
761,754,1736896034829
751,756,1736896034837
746,756,1736896034845
738,756,1736896034852
732,756,1736896034862
726,756,1736896034870
723,755,1736896034878
718,754,1736896034886
715,752,1736896034894
713,751,1736896034902
711,749,1736896034910
710,747,1736896034918
709,744,1736896034928
708,740,1736896034936
707,737,1736896034944
707,732,1736896034952
706,722,1736896034960
704,715,1736896034969
704,711,1736896034976
703,702,1736896034986
702,692,1736896034994
702,683,1736896035003
700,680,1736896035012
700,679,1736896035036
700,677,1736896035050
701,676,1736896035057
702,676,1736896035064
702,675,1736896035071
704,674,1736896035077
704,673,1736896035085
705,673,1736896035092
705,672,1736896035160
705,671,1736896035227
704,670,1736896035236
703,667,1736896035244
702,666,1736896035252
701,663,1736896035260
701,662,1736896035269
701,661,1736896035278
701,659,1736896035285
700,656,1736896035296
700,655,1736896035303
700,653,1736896035311
701,651,1736896035318
702,649,1736896035326
703,647,1736896035341
705,643,1736896035348
706,640,1736896035356
707,637,1736896035364
708,634,1736896035372
708,633,1736896035380
709,631,1736896035388
709,630,1736896035396
710,629,1736896035404
710,628,1736896035411
711,627,1736896035418
712,626,1736896035426
712,625,1736896035434
713,624,1736896035442
714,623,1736896035450
716,622,1736896035458
717,621,1736896035468
719,620,1736896035476
724,617,1736896035483
728,615,1736896035490
730,615,1736896035497
731,613,1736896035506
736,612,1736896035514
741,611,1736896035521
748,609,1736896035528
759,608,1736896035536
768,606,1736896035544
776,606,1736896035552
782,605,1736896035559
788,605,1736896035566
793,604,1736896035574
796,604,1736896035582
805,603,1736896035590
809,603,1736896035598
813,603,1736896035606
821,601,1736896035613
829,600,1736896035620
832,600,1736896035629
836,599,1736896035636
842,599,1736896035644
844,598,1736896035652
850,598,1736896035660
861,596,1736896035668
871,595,1736896035676
885,593,1736896035684
900,593,1736896035692
921,593,1736896035699
939,591,1736896035706
962,589,1736896035714
988,587,1736896035722
1010,585,1736896035736
1024,585,1736896035744
1040,585,1736896035752
1081,583,1736896035760
1089,581,1736896035771
1108,580,1736896035780
1118,578,1736896035788
1130,576,1736896035799
1150,575,1736896035799
1170,575,1736896035807
1186,573,1736896035816
1205,571,1736896035823
1225,567,1736896035833
1244,565,1736896035842
1266,563,1736896035849
1296,561,1736896035856
1318,559,1736896035864
1348,557,1736896035871
1380,555,1736896035881
1410,553,1736896035889
1452,551,1736896035896
1492,549,1736896035904
1528,549,1736896035911
1558,547,1736896035920
1586,547,1736896035929
1628,543,1736896035937
1648,543,1736896035945
1704,539,1736896035962
1731,537,1736896035978
1746,536,1736896035990
1749,535,1736896036001
1750,535,1736896036012
1751,535,1736896036019
1751,534,1736896036027
1752,534,1736896036036
1752,533,1736896036111
1752,533,1736896036205
1750,533,1736896036218
1746,534,1736896036226
1740,535,1736896036232
1734,535,1736896036239
1724,536,1736896036245
1705,536,1736896036253
1690,536,1736896036261
1644,536,1736896036275
1617,536,1736896036282
1601,536,1736896036290
1578,535,1736896036305
1543,533,1736896036313
1530,533,1736896036320
1515,533,1736896036328
1504,533,1736896036336
1498,533,1736896036344
1492,531,1736896036352
1490,531,1736896036360
1487,530,1736896036371
1485,530,1736896036381
1484,530,1736896036389
1484,530,1736896036469
1483,530,1736896036481
1482,529,1736896036499
1481,528,1736896036507
1480,527,1736896036514
1479,526,1736896036522
1477,526,1736896036530
1476,525,1736896036537
1475,525,1736896036546
1474,525,1736896036554
1473,525,1736896036561
1472,525,1736896036569
1471,525,1736896036576
1469,524,1736896036584
1466,524,1736896036591
1463,524,1736896036599
1459,524,1736896036605
1455,524,1736896036612
1447,524,1736896036619
1441,525,1736896036627
1434,525,1736896036635
1418,528,1736896036642
1404,530,1736896036650
1393,530,1736896036658
1378,533,1736896036666
1359,535,1736896036675
1347,537,1736896036682
1340,538,1736896036690
1330,540,1736896036698
1324,542,1736896036707
1321,543,1736896036715
1319,544,1736896036722
1317,545,1736896036730
1315,546,1736896036738
1314,547,1736896036746
1314,548,1736896036758
1313,548,1736896036766
1313,549,1736896036774
1313,550,1736896036782
1313,551,1736896036794
1313,553,1736896036803
1313,556,1736896036810
1316,563,1736896036817
1318,568,1736896036824
1321,576,1736896036833
1322,580,1736896036841
1325,587,1736896036848
1326,594,1736896036856
1326,598,1736896036869
1327,611,1736896036879
1327,619,1736896036887
1327,630,1736896036895
1324,640,1736896036903
1323,649,1736896036911
1321,654,1736896036919
1318,660,1736896036928
1314,668,1736896036941
1311,672,1736896036949
1307,677,1736896036959
1303,679,1736896036967
1297,684,1736896036976
1291,687,1736896036984
1287,689,1736896036991
1281,690,1736896037000
1273,693,1736896037008
1267,694,1736896037016
1263,695,1736896037023
1259,695,1736896037031
1255,696,1736896037039
1242,698,1736896037049
1235,698,1736896037057
1232,698,1736896037065
1226,698,1736896037075
1223,698,1736896037084
1220,698,1736896037092
1217,697,1736896037100
1214,697,1736896037107
1212,696,1736896037115
1209,696,1736896037124
1207,695,1736896037132
1206,695,1736896037139
1205,694,1736896037146
1203,694,1736896037153
1202,694,1736896037160
1201,693,1736896037169
1200,693,1736896037177
1200,692,1736896037205
1200,691,1736896037216
1200,690,1736896037224
1201,690,1736896037232
1201,689,1736896037240
1202,688,1736896037248
1203,688,1736896037260
1203,687,1736896037268
1204,687,1736896037276
1204,686,1736896037284
1205,686,1736896037296
1206,685,1736896037319
1207,685,1736896037338
1207,684,1736896037363
1207,684,1736896037390
1208,684,1736896037425
1208,684,1736896037477
1122,79,1736896042069
1122,79,1736896042117
1122,82,1736896042132
1123,94,1736896042141
1127,116,1736896042150
1133,152,1736896042158
1139,200,1736896042167
1145,236,1736896042175
1155,288,1736896042182
1163,342,1736896042190
1171,388,1736896042197
1179,436,1736896042206
1201,524,1736896042216
1209,562,1736896042224
1215,588,1736896042232
1221,608,1736896042239
1227,642,1736896042249
1233,662,1736896042258
1237,678,1736896042266
1239,690,1736896042273
1240,695,1736896042281
1240,700,1736896042290
1241,702,1736896042300
1241,701,1736896042359
1241,701,1736896042450
1241,700,1736896042467
1241,699,1736896042476
1242,699,1736896042483
1243,698,1736896042490
1244,698,1736896042498
1245,697,1736896042506
1246,697,1736896042513
1246,696,1736896042521
1248,695,1736896042528
1249,694,1736896042536
1251,693,1736896042545
1253,692,1736896042555
1255,690,1736896042563
1256,690,1736896042571
1257,689,1736896042578
1257,688,1736896042913
1137,74,1736896043981
1137,75,1736896044075
1137,75,1736896044153
1137,75,1736896044196
1137,76,1736896044349
1137,77,1736896044360
1136,80,1736896044367
1136,83,1736896044374
1136,87,1736896044381
1136,88,1736896044390
1135,96,1736896044397
1135,100,1736896044404
1135,107,1736896044411
1135,124,1736896044418
1135,138,1736896044426
1135,147,1736896044434
1135,157,1736896044442
1135,172,1736896044449
1136,186,1736896044456
1138,204,1736896044464
1138,209,1736896044472
1140,219,1736896044480
1141,231,1736896044488
1141,243,1736896044496
1143,255,1736896044504
1143,269,1736896044514
1143,281,1736896044521
1143,290,1736896044528
1143,298,1736896044535
1143,312,1736896044542
1143,320,1736896044550
1143,328,1736896044558
1143,342,1736896044566
1143,354,1736896044574
1141,366,1736896044581
1139,376,1736896044588
1139,384,1736896044597
1138,390,1736896044604
1137,398,1736896044612
1137,405,1736896044625
1136,410,1736896044633
1135,413,1736896044642
1135,417,1736896044649
1133,425,1736896044656
1132,428,1736896044663
1132,431,1736896044670
1131,434,1736896044678
1130,436,1736896044685
1130,439,1736896044692
1129,442,1736896044700
1129,445,1736896044708
1128,448,1736896044717
1127,450,1736896044725
1126,452,1736896044733
1125,454,1736896044740
1123,456,1736896044748
1122,457,1736896044755
1122,458,1736896044764
1121,459,1736896044771
1121,460,1736896044778
1120,460,1736896044786
1120,461,1736896044794
1119,461,1736896044802
1119,462,1736896044810
1118,462,1736896044822
1118,463,1736896044830
1117,464,1736896044838
1116,464,1736896044846
1116,465,1736896044854
1115,465,1736896044862
1115,466,1736896044875
1114,466,1736896044882
1114,467,1736896044907
1113,467,1736896044920
1113,468,1736896044928
1112,468,1736896044935
1112,469,1736896044942
1111,469,1736896044949
1111,470,1736896044955
1110,471,1736896044981
1110,472,1736896045719
1110,474,1736896045731
1110,477,1736896045737
1110,478,1736896045744
1110,480,1736896045751
1111,482,1736896045759
1111,483,1736896045768
1113,485,1736896045776
1115,488,1736896045784
1117,491,1736896045792
1119,493,1736896045800
1124,500,1736896045808
1139,517,1736896045816
1146,526,1736896045824
1156,537,1736896045832
1167,548,1736896045840
1173,554,1736896045850
1176,557,1736896045858
1179,561,1736896045866
1184,566,1736896045874
1187,568,1736896045882
1188,569,1736896045890
1189,571,1736896045898
1191,573,1736896045906
1193,575,1736896045914
1195,577,1736896045922
1197,578,1736896045932
1197,579,1736896045939
1197,580,1736896045946
1198,581,1736896045954
1199,582,1736896045971
1199,583,1736896045986
1200,583,1736896045998
1200,584,1736896046006
1201,585,1736896046015
1201,586,1736896046022
1203,588,1736896046030
1207,595,1736896046037
1213,604,1736896046051
1223,618,1736896046060
1243,643,1736896046075
1252,656,1736896046083
1259,666,1736896046092
1278,691,1736896046100
1286,700,1736896046108
1288,702,1736896046116
1290,705,1736896046123
1291,708,1736896046132
1292,709,1736896046140
1292,710,1736896046148
1293,710,1736896046155
1293,711,1736896046162
1292,710,1736896046939
1291,709,1736896046952
1291,708,1736896046960
1290,708,1736896046968
1289,706,1736896046976
1286,705,1736896046982
1281,701,1736896046990
1279,699,1736896047001
1275,697,1736896047010
1267,693,1736896047018
1249,684,1736896047025
1221,672,1736896047033
1191,660,1736896047041
1151,644,1736896047050
1105,624,1736896047059
1055,600,1736896047066
999,566,1736896047074
939,530,1736896047082
883,490,1736896047089
839,462,1736896047100
787,426,1736896047108
753,400,1736896047115
713,376,1736896047123
681,358,1736896047135
651,336,1736896047144
633,320,1736896047152
619,308,1736896047159
613,299,1736896047167
607,288,1736896047174
604,283,1736896047182
601,269,1736896047189
601,261,1736896047196
601,245,1736896047205
603,235,1736896047212
604,229,1736896047221
606,221,1736896047230
611,211,1736896047238
617,202,1736896047246
621,195,1736896047254
628,184,1736896047263
640,171,1736896047270
649,163,1736896047278
658,157,1736896047286
662,153,1736896047294
668,148,1736896047305
675,142,1736896047312
684,135,1736896047320
692,127,1736896047328
702,115,1736896047336
709,105,1736896047345
721,91,1736896047352
726,86,1736896047368
734,78,1736896047376
738,75,1736896047393
744,73,1736896047405
747,72,1736896047412
751,71,1736896047420
754,70,1736896047428
761,67,1736896047437
768,64,1736896047444
777,60,1736896047452
784,55,1736896047461
792,51,1736896047471
806,44,1736896047487
812,43,1736896047494
814,42,1736896047502
816,42,1736896047510
816,41,1736896047643
815,41,1736896047912
813,41,1736896047923
809,42,1736896047936
807,43,1736896047947
805,44,1736896047959
797,47,1736896047971
791,48,1736896047980
783,51,1736896047990
767,57,1736896047999
753,63,1736896048010
736,69,1736896048020
712,81,1736896048029
691,91,1736896048039
659,104,1736896048048
595,130,1736896048059
563,142,1736896048069
533,154,1736896048078
505,166,1736896048087
485,176,1736896048099
449,195,1736896048113
427,209,1736896048127
414,220,1736896048140
412,223,1736896048149
410,224,1736896048157
409,226,1736896048166
409,227,1736896048174
408,228,1736896048184
408,229,1736896048192
408,230,1736896048199
407,231,1736896048209
407,232,1736896048216
407,233,1736896048225
407,234,1736896048233
408,234,1736896048249
408,235,1736896048262
408,236,1736896048850
408,236,1736896051713
408,236,1736896051781
407,236,1736896051794
407,234,1736896051803
406,233,1736896051810
405,232,1736896051817
405,231,1736896051824
404,230,1736896051832
404,229,1736896051839
404,228,1736896051848
404,227,1736896051857
403,226,1736896051868
402,225,1736896051876
402,226,1736896052093
402,227,1736896052105
402,228,1736896052199
402,231,1736896052212
402,234,1736896052221
400,235,1736896052228
398,238,1736896052235
397,241,1736896052242
395,243,1736896052249
393,246,1736896052256
392,249,1736896052265
390,251,1736896052276
389,254,1736896052284
387,257,1736896052294
384,261,1736896052303
380,264,1736896052311
376,267,1736896052318
374,270,1736896052325
371,273,1736896052331
367,274,1736896052338
365,275,1736896052347
363,276,1736896052355
361,277,1736896052362
360,278,1736896052372
359,278,1736896052380
359,279,1736896052415
358,280,1736896052428
358,281,1736896052436
358,282,1736896052443
357,283,1736896052450
356,284,1736896052460
355,285,1736896052469
354,286,1736896052477
353,287,1736896052484
353,288,1736896052492
352,289,1736896052500
351,289,1736896052517
350,288,1736896078444
334,271,1736896078464
308,239,1736896078476
292,210,1736896078489
285,195,1736896078503
284,194,1736896078515
282,193,1736896078526
282,192,1736896078549
281,192,1736896079104
279,192,1736896079121
275,191,1736896079142
270,188,1736896079159
267,187,1736896079172
266,187,1736896079184
265,188,1736896079196
260,194,1736896079209
255,199,1736896079221
250,204,1736896079232
249,204,1736896079244
249,205,1736896079318
249,206,1736896079418
247,211,1736896079435
246,211,1736896079446
246,212,1736896079461
242,219,1736896079472
239,230,1736896079483
237,261,1736896079494
229,333,1736896079505
221,383,1736896079516
211,447,1736896079526
203,505,1736896079537
187,621,1736896079549
183,661,1736896079559
177,705,1736896079570
175,712,1736896079581
174,717,1736896079592
173,721,1736896079602
167,750,1736896079612
164,761,1736896079623
154,778,1736896079635
152,780,1736896079645
151,781,1736896079654
151,782,1736896079665
150,785,1736896079676
147,792,1736896079686
145,798,1736896079695
144,802,1736896079705
140,809,1736896079717
133,821,1736896079726
131,824,1736896079736
130,825,1736896079747
129,826,1736896079759
129,827,1736896079769
128,828,1736896079784
128,829,1736896079795
127,830,1736896079806
126,832,1736896079816
125,833,1736896079831
124,833,1736896079874
122,836,1736896079890
121,837,1736896079900
120,839,1736896079910
120,838,1736896080031
Mouse Clicks
1208,684,1736896042058
1257,688,1736896043967
816,41,1736896047829
