Width,Height
1920,869
1158,422,1736277993446
1130,410,1736277993455
1100,398,1736277993464
1078,390,1736277993473
1058,384,1736277993482
1032,376,1736277993492
1012,372,1736277993500
982,364,1736277993509
962,358,1736277993519
922,353,1736277993528
902,353,1736277993538
885,353,1736277993547
878,353,1736277993556
871,355,1736277993565
872,355,1736277993586
875,354,1736277993598
882,352,1736277993606
898,343,1736277993615
930,323,1736277993624
1010,287,1736277993634
1058,273,1736277993644
1110,263,1736277993655
1170,259,1736277993665
1286,255,1736277993674
1340,257,1736277993685
1378,259,1736277993695
1402,265,1736277993705
1411,271,1736277993715
1413,273,1736277993723
1412,278,1736277993733
1408,284,1736277993742
1401,294,1736277993751
1386,305,1736277993763
1373,315,1736277993773
1366,319,1736277993782
1355,324,1736277993792
1348,328,1736277993801
1346,329,1736277993810
1345,330,1736277993820
1344,331,1736277993828
1342,333,1736277993838
1339,335,1736277993847
1335,338,1736277993856
1330,345,1736277993865
1321,355,1736277993874
1317,359,1736277993883
1314,359,1736277993893
1312,356,1736277993903
1310,349,1736277993913
1307,341,1736277993922
1305,333,1736277993930
1298,316,1736277993940
1291,300,1736277993949
1282,285,1736277993958
1272,265,1736277993967
1260,237,1736277993976
1244,189,1736277993986
1234,151,1736277993995
1222,107,1736277994004
1216,85,1736277994014
1210,61,1736277994023
1208,57,1736277994032
1207,57,1736277994077
1207,57,1736277994091
1206,57,1736277994120
1205,57,1736277994129
1204,58,1736277994138
1201,58,1736277994148
1199,58,1736277994157
1191,58,1736277994167
1189,58,1736277994176
1188,58,1736277994186
1187,58,1736277994194
1186,58,1736277994204
1185,58,1736277994214
1184,58,1736277994224
1182,58,1736277994233
1178,59,1736277994242
1176,59,1736277994253
1174,59,1736277994262
1173,59,1736277994271
1172,59,1736277994281
1171,59,1736277994319
1171,58,1736277994331
1172,57,1736277994356
1174,56,1736277994365
1177,55,1736277994375
1182,52,1736277994385
1185,51,1736277994393
1191,48,1736277994403
1197,45,1736277994412
1199,44,1736277994421
1199,43,1736277994430
1200,43,1736277994439
1199,44,1736277994502
1199,45,1736277994514
1198,48,1736277994524
1195,54,1736277994533
1191,57,1736277994542
1188,60,1736277994552
1184,62,1736277994561
1181,63,1736277994570
1177,65,1736277994580
1173,66,1736277994590
1167,68,1736277994599
1162,69,1736277994609
1156,69,1736277994617
1147,69,1736277994627
1120,67,1736277994636
1100,62,1736277994646
1082,58,1736277994656
1060,50,1736277994665
1041,44,1736277994674
1040,43,1736277994683
1040,42,1736277994701
1041,40,1736277994710
1045,38,1736277994720
1047,35,1736277994728
1053,33,1736277994738
1058,29,1736277994747
1061,28,1736277994756
1065,27,1736277994765
1069,26,1736277994774
1076,26,1736277994784
1080,28,1736277994793
1082,32,1736277994802
1084,34,1736277994812
1084,39,1736277994822
1084,42,1736277994831
1084,45,1736277994840
1082,47,1736277994850
1080,48,1736277994858
1077,49,1736277994868
1074,49,1736277994877
1070,49,1736277994886
1066,49,1736277994895
1055,46,1736277994904
1052,44,1736277994913
1039,40,1736277994923
1032,36,1736277994932
1026,34,1736277994942
1023,33,1736277994950
1024,32,1736277994982
1026,32,1736277994991
1028,32,1736277995000
1031,31,1736277995010
1038,31,1736277995019
1040,32,1736277995028
1041,33,1736277995038
1041,34,1736277995058
1041,36,1736277995068
1037,41,1736277995077
1033,45,1736277995086
1030,47,1736277995096
1027,48,1736277995105
1025,49,1736277995114
1020,49,1736277995125
1019,49,1736277995134
1019,47,1736277995162
1022,44,1736277995170
1026,39,1736277995179
1029,38,1736277995188
1039,35,1736277995197
1066,31,1736277995206
1085,29,1736277995215
1102,31,1736277995224
1112,36,1736277995233
1114,39,1736277995242
1115,42,1736277995251
1115,45,1736277995260
1114,50,1736277995269
1108,60,1736277995278
1105,61,1736277995287
1102,62,1736277995296
1098,63,1736277995305
1090,63,1736277995314
1076,59,1736277995323
1060,50,1736277995332
1057,50,1736277995341
1053,47,1736277995350
1050,45,1736277995359
1049,44,1736277995368
1050,43,1736277995377
1061,39,1736277995386
1068,38,1736277995396
1073,38,1736277995406
1086,38,1736277995415
1098,40,1736277995423
1107,44,1736277995433
1118,52,1736277995443
1124,72,1736277995453
1124,91,1736277995464
1123,101,1736277995474
1113,125,1736277995482
1108,136,1736277995492
1104,140,1736277995501
1095,142,1736277995511
1090,142,1736277995520
1078,141,1736277995529
1062,132,1736277995538
1044,120,1736277995548
1033,111,1736277995557
1017,98,1736277995567
1005,80,1736277995576
1004,71,1736277995587
1004,66,1736277995596
1005,64,1736277995607
1007,64,1736277995618
1022,66,1736277995629
1037,73,1736277995641
1065,95,1736277995652
1087,117,1736277995661
1103,141,1736277995671
1131,181,1736277995681
1161,227,1736277995690
1199,285,1736277995700
1263,383,1736277995709
1287,423,1736277995718
1311,451,1736277995728
1317,455,1736277995737
1320,455,1736277995746
1320,453,1736277995756
1319,448,1736277995765
1304,411,1736277995774
1288,387,1736277995784
1268,359,1736277995793
1244,327,1736277995803
1212,287,1736277995811
1188,249,1736277995821
1156,199,1736277995831
1090,91,1736277995841
1076,63,1736277995850
1062,37,1736277995860
1052,24,1736277995869
1047,18,1736277995878
1038,11,1736277995889
1027,5,1736277995898
1025,3,1736277995907
1024,3,1736277995916
1024,2,1736277995926
1023,2,1736277995974
1023,3,1736277996009
1023,7,1736277996019
1025,11,1736277996028
1026,17,1736277996037
1028,24,1736277996047
1029,30,1736277996056
1030,37,1736277996064
1033,47,1736277996074
1033,51,1736277996083
1034,54,1736277996092
1034,57,1736277996101
1034,60,1736277996109
1032,63,1736277996119
1030,67,1736277996128
1027,69,1736277996137
1019,72,1736277996147
1013,73,1736277996156
1007,73,1736277996165
1005,73,1736277996175
1001,71,1736277996183
995,59,1736277996193
994,51,1736277996201
994,43,1736277996211
994,36,1736277996220
998,28,1736277996229
1003,24,1736277996238
1019,18,1736277996247
1030,17,1736277996256
1041,17,1736277996265
1048,18,1736277996274
1051,22,1736277996283
1055,26,1736277996292
1058,34,1736277996301
1062,52,1736277996309
1066,80,1736277996319
1066,102,1736277996328
1066,128,1736277996337
1066,168,1736277996347
1064,192,1736277996356
1060,214,1736277996365
1056,244,1736277996374
1048,264,1736277996383
1045,267,1736277996393
1042,267,1736277996402
1040,265,1736277996411
1036,258,1736277996420
1033,249,1736277996429
1032,240,1736277996438
1032,228,1736277996447
1033,224,1736277996456
1034,223,1736277996465
1037,223,1736277996474
1043,223,1736277996483
1070,239,1736277996493
1086,251,1736277996501
1106,265,1736277996512
1130,283,1736277996521
1140,293,1736277996531
1209,348,1736277996541
1239,370,1736277996550
1269,394,1736277996559
1287,406,1736277996569
1309,418,1736277996578
1321,423,1736277996586
1321,422,1736277996610
1319,416,1736277996619
1314,406,1736277996629
1281,355,1736277996637
1263,327,1736277996646
1251,309,1736277996656
1225,271,1736277996665
1203,239,1736277996674
1175,203,1736277996683
1119,139,1736277996692
1099,119,1736277996702
1073,93,1736277996711
1053,77,1736277996720
1041,67,1736277996730
1034,64,1736277996739
1026,58,1736277996748
1025,58,1736277996758
1025,59,1736277996822
1024,61,1736277996834
1022,64,1736277996844
1019,66,1736277996853
1017,67,1736277996862
1014,69,1736277996872
1007,74,1736277996881
975,81,1736277996890
956,85,1736277996899
932,85,1736277996908
908,85,1736277996917
888,85,1736277996926
882,85,1736277996935
864,83,1736277996944
840,79,1736277996953
828,75,1736277996963
802,70,1736277996972
774,62,1736277996981
767,60,1736277996990
763,58,1736277996999
762,56,1736277997008
760,55,1736277997017
759,54,1736277997026
758,53,1736277997035
758,52,1736277997044
756,52,1736277997053
755,51,1736277997063
754,51,1736277997090
753,51,1736277997105
752,51,1736277997119
751,52,1736277997128
747,52,1736277997137
736,54,1736277997146
704,56,1736277997156
685,57,1736277997165
676,59,1736277997175
662,61,1736277997184
643,64,1736277997192
626,66,1736277997202
595,66,1736277997211
567,66,1736277997220
547,66,1736277997230
525,66,1736277997239
519,66,1736277997248
518,66,1736277997257
518,65,1736277997267
519,64,1736277997275
522,61,1736277997285
534,52,1736277997294
540,48,1736277997304
552,45,1736277997313
587,37,1736277997322
597,37,1736277997332
609,37,1736277997340
618,37,1736277997349
633,37,1736277997359
644,39,1736277997368
651,40,1736277997377
657,46,1736277997387
659,48,1736277997396
660,49,1736277997406
660,50,1736277997415
660,51,1736277997434
659,51,1736277997443
657,51,1736277997452
655,51,1736277997461
652,50,1736277997470
648,47,1736277997479
647,45,1736277997488
643,37,1736277997497
642,31,1736277997506
642,28,1736277997515
642,27,1736277997524
644,26,1736277997533
646,25,1736277997543
652,25,1736277997552
657,25,1736277997561
662,28,1736277997570
666,31,1736277997579
674,46,1736277997588
682,65,1736277997597
686,87,1736277997606
687,101,1736277997617
686,114,1736277997626
683,121,1736277997635
679,125,1736277997645
677,126,1736277997655
670,128,1736277997666
668,128,1736277997677
665,127,1736277997687
660,122,1736277997698
655,110,1736277997707
655,109,1736277997716
655,102,1736277997726
654,97,1736277997734
654,93,1736277997743
655,90,1736277997753
659,88,1736277997763
690,88,1736277997773
710,94,1736277997783
738,108,1736277997794
756,116,1736277997804
784,132,1736277997813
840,174,1736277997823
882,206,1736277997833
900,220,1736277997842
930,238,1736277997851
962,256,1736277997861
989,273,1736277997870
987,272,1736277997895
980,267,1736277997904
970,261,1736277997913
941,243,1736277997923
913,225,1736277997932
875,203,1736277997941
835,179,1736277997951
793,155,1736277997960
701,105,1736277997969
665,85,1736277997978
637,69,1736277997988
613,53,1736277997998
606,48,1736277998008
599,36,1736277998016
599,32,1736277998026
601,30,1736277998035
603,28,1736277998044
612,24,1736277998053
633,23,1736277998062
651,21,1736277998071
671,21,1736277998081
678,21,1736277998090
680,21,1736277998100
683,23,1736277998108
683,24,1736277998117
683,26,1736277998127
683,29,1736277998135
682,33,1736277998144
678,40,1736277998154
674,45,1736277998162
672,48,1736277998171
664,53,1736277998180
659,57,1736277998189
656,58,1736277998199
654,58,1736277998207
653,58,1736277998216
653,58,1736277998234
653,55,1736277998243
653,51,1736277998252
658,44,1736277998261
666,42,1736277998271
669,42,1736277998282
685,40,1736277998291
705,40,1736277998299
717,42,1736277998309
721,44,1736277998318
723,46,1736277998327
723,48,1736277998336
723,55,1736277998344
720,60,1736277998354
716,62,1736277998363
709,66,1736277998372
705,66,1736277998381
695,66,1736277998390
689,66,1736277998399
659,62,1736277998408
652,59,1736277998417
644,55,1736277998426
642,53,1736277998436
641,48,1736277998445
641,37,1736277998454
645,31,1736277998464
652,27,1736277998473
660,24,1736277998482
673,21,1736277998492
697,19,1736277998502
699,19,1736277998510
704,23,1736277998519
705,24,1736277998529
705,31,1736277998538
704,39,1736277998546
687,69,1736277998556
683,75,1736277998565
674,81,1736277998574
670,83,1736277998583
660,86,1736277998592
652,86,1736277998602
642,86,1736277998610
627,82,1736277998619
619,79,1736277998628
614,74,1736277998638
613,70,1736277998647
610,65,1736277998656
610,57,1736277998664
610,42,1736277998674
621,30,1736277998683
640,19,1736277998692
654,17,1736277998701
682,17,1736277998710
693,17,1736277998719
707,19,1736277998728
715,20,1736277998737
716,22,1736277998747
716,23,1736277998755
715,25,1736277998765
704,33,1736277998774
696,38,1736277998783
679,45,1736277998792
665,48,1736277998801
654,50,1736277998810
639,51,1736277998820
630,51,1736277998829
622,51,1736277998838
616,49,1736277998847
616,47,1736277998858
617,45,1736277998867
623,38,1736277998875
632,30,1736277998884
644,24,1736277998893
660,18,1736277998902
679,14,1736277998911
711,10,1736277998921
759,12,1736277998929
773,20,1736277998938
777,24,1736277998948
777,27,1736277998956
777,31,1736277998965
772,41,1736277998974
765,49,1736277998983
756,55,1736277998992
747,59,1736277999001
735,61,1736277999009
718,62,1736277999019
707,62,1736277999028
698,59,1736277999036
678,47,1736277999045
673,39,1736277999054
673,34,1736277999063
673,29,1736277999072
675,21,1736277999081
677,16,1736277999090
684,11,1736277999099
691,8,1736277999109
703,5,1736277999121
722,5,1736277999138
725,8,1736277999155
725,11,1736277999168
723,25,1736277999178
718,34,1736277999187
708,42,1736277999196
700,44,1736277999206
691,46,1736277999216
687,47,1736277999225
679,47,1736277999235
676,47,1736277999244
670,43,1736277999253
665,40,1736277999262
664,32,1736277999270
664,28,1736277999280
664,18,1736277999289
666,13,1736277999298
670,12,1736277999308
674,10,1736277999316
680,10,1736277999326
688,10,1736277999335
699,14,1736277999344
701,17,1736277999354
703,20,1736277999363
703,22,1736277999372
704,25,1736277999382
704,27,1736277999391
702,28,1736277999400
699,30,1736277999409
690,34,1736277999418
684,35,1736277999428
672,36,1736277999437
664,36,1736277999446
657,35,1736277999456
655,33,1736277999464
653,31,1736277999474
652,29,1736277999483
653,22,1736277999492
655,18,1736277999502
659,16,1736277999511
663,15,1736277999520
669,14,1736277999530
680,14,1736277999539
689,17,1736277999548
698,23,1736277999557
705,34,1736277999567
705,40,1736277999577
702,51,1736277999586
698,59,1736277999594
697,61,1736277999604
694,63,1736277999613
689,66,1736277999622
685,67,1736277999632
678,67,1736277999641
671,67,1736277999650
666,65,1736277999660
663,63,1736277999668
660,60,1736277999678
659,57,1736277999687
659,55,1736277999696
659,52,1736277999706
662,46,1736277999715
664,43,1736277999724
666,43,1736277999733
667,44,1736277999768
669,47,1736277999779
673,55,1736277999787
677,62,1736277999797
685,77,1736277999806
698,100,1736277999818
718,124,1736277999827
732,136,1736277999836
773,161,1736277999845
797,173,1736277999854
821,185,1736277999864
847,197,1736277999873
887,217,1736277999882
933,239,1736277999891
975,261,1736277999900
1011,277,1736277999909
1043,291,1736277999919
1093,305,1736277999928
1109,305,1736277999936
1136,305,1736277999946
1150,305,1736277999955
1170,302,1736277999963
1177,298,1736277999973
1185,292,1736277999981
1190,285,1736277999991
1192,280,1736278000000
1193,270,1736278000008
1189,237,1736278000018
1187,227,1736278000027
1182,210,1736278000036
1180,200,1736278000045
1179,185,1736278000054
1177,174,1736278000064
1175,154,1736278000073
1172,124,1736278000083
1166,104,1736278000092
1162,89,1736278000102
1161,83,1736278000111
1161,82,1736278000121
1161,81,1736278000137
1161,80,1736278000146
1162,79,1736278000155
1164,78,1736278000164
1167,76,1736278000175
1177,73,1736278000185
1187,72,1736278000194
1205,72,1736278000203
1218,72,1736278000212
1229,73,1736278000222
1240,80,1736278000232
1246,88,1736278000241
1247,98,1736278000251
1247,110,1736278000260
1243,116,1736278000270
1241,118,1736278000280
1238,120,1736278000289
1235,121,1736278000298
1223,119,1736278000307
1209,108,1736278000316
1200,100,1736278000326
1192,90,1736278000336
1178,63,1736278000345
1172,52,1736278000355
1169,33,1736278000364
1169,27,1736278000373
1169,23,1736278000383
1174,20,1736278000392
1185,16,1736278000402
1194,16,1736278000412
1199,15,1736278000421
1206,15,1736278000430
1210,15,1736278000439
1210,16,1736278000448
1210,18,1736278000457
1208,22,1736278000466
1204,26,1736278000475
1198,33,1736278000484
1191,38,1736278000493
1181,46,1736278000503
1174,50,1736278000512
1163,54,1736278000521
1160,55,1736278000531
1159,55,1736278000540
1159,54,1736278000552
1159,51,1736278000561
1160,47,1736278000570
1162,44,1736278000579
1163,42,1736278000588
1166,40,1736278000597
1171,39,1736278000607
1177,37,1736278000616
1181,39,1736278000625
1184,40,1736278000635
1186,43,1736278000644
1186,52,1736278000653
1186,57,1736278000662
1186,66,1736278000671
1184,85,1736278000681
1184,103,1736278000690
1184,156,1736278000700
1184,188,1736278000710
1184,216,1736278000719
1188,238,1736278000729
1194,262,1736278000738
1208,289,1736278000747
1214,294,1736278000756
1217,296,1736278000765
1222,299,1736278000773
1223,301,1736278000783
1223,302,1736278000792
1223,305,1736278000800
1223,307,1736278000810
1222,310,1736278000819
1221,313,1736278000829
1219,320,1736278000838
1219,322,1736278000848
1218,324,1736278000858
1218,326,1736278000867
1218,327,1736278000876
1218,328,1736278000888
1218,329,1736278000897
1218,330,1736278000907
1219,331,1736278000916
1222,335,1736278000925
1225,340,1736278000934
1233,351,1736278000943
1241,363,1736278000952
1249,376,1736278000962
1252,384,1736278000970
1254,396,1736278000980
1255,408,1736278000989
1254,412,1736278000998
1252,413,1736278001008
1250,414,1736278001017
1235,409,1736278001026
1221,404,1736278001035
1193,388,1736278001044
1171,374,1736278001054
1153,362,1736278001063
1143,354,1736278001072
1142,352,1736278001082
1142,351,1736278001090
1147,346,1736278001099
1155,344,1736278001109
1167,342,1736278001118
1187,340,1736278001127
1201,340,1736278001136
1223,340,1736278001144
1238,340,1736278001154
1247,344,1736278001163
1254,348,1736278001172
1256,357,1736278001181
1252,364,1736278001191
1241,374,1736278001200
1214,388,1736278001229
1180,392,1736278001243
1169,393,1736278001253
1167,391,1736278001263
1167,388,1736278001272
1167,381,1736278001282
1170,375,1736278001292
1182,365,1736278001302
1189,363,1736278001312
1203,359,1736278001323
1220,358,1736278001332
1236,358,1736278001343
1252,359,1736278001353
1257,365,1736278001362
1258,371,1736278001372
1259,375,1736278001382
1259,381,1736278001391
1258,387,1736278001401
1256,390,1736278001410
1248,397,1736278001420
1245,398,1736278001430
1243,398,1736278001439
1239,398,1736278001450
1237,398,1736278001459
1235,396,1736278001469
1234,393,1736278001478
1232,386,1736278001488
1232,373,1736278001498
1235,369,1736278001507
1238,368,1736278001516
1248,364,1736278001526
1260,363,1736278001536
1271,363,1736278001545
1282,368,1736278001555
1287,370,1736278001564
1289,373,1736278001574
1289,374,1736278001583
1289,376,1736278001592
1288,379,1736278001602
1283,384,1736278001611
1277,387,1736278001621
1272,389,1736278001630
1264,391,1736278001639
1259,391,1736278001649
1256,391,1736278001658
1256,390,1736278001667
1256,387,1736278001677
1257,373,1736278001686
1259,367,1736278001695
1259,361,1736278001705
1258,358,1736278001715
1255,357,1736278001725
1247,357,1736278001734
1238,359,1736278001743
1224,364,1736278001753
1219,367,1736278001762
1207,375,1736278001771
1191,384,1736278001781
1179,390,1736278001790
1132,402,1736278001798
1102,406,1736278001809
1082,408,1736278001818
1050,410,1736278001827
1004,414,1736278001836
968,416,1736278001845
936,416,1736278001855
908,416,1736278001865
840,410,1736278001874
810,404,1736278001884
790,398,1736278001894
762,388,1736278001903
742,378,1736278001912
726,368,1736278001921
693,346,1736278001931
686,342,1736278001940
684,340,1736278001949
684,339,1736278001960
685,339,1736278001969
688,338,1736278001979
697,337,1736278001988
713,337,1736278001997
727,339,1736278002007
733,340,1736278002016
736,344,1736278002025
739,347,1736278002034
740,349,1736278002043
737,366,1736278002053
733,372,1736278002062
722,379,1736278002070
713,382,1736278002080
698,386,1736278002089
690,386,1736278002099
652,387,1736278002107
635,387,1736278002116
610,385,1736278002126
590,379,1736278002135
575,374,1736278002144
558,368,1736278002154
550,362,1736278002162
549,360,1736278002172
551,356,1736278002181
556,354,1736278002190
573,345,1736278002199
593,341,1736278002209
629,334,1736278002218
649,332,1736278002227
659,332,1736278002236
662,332,1736278002245
665,334,1736278002254
668,339,1736278002263
669,351,1736278002272
666,358,1736278002282
662,365,1736278002291
657,367,1736278002300
649,371,1736278002309
648,372,1736278002318
636,372,1736278002327
627,374,1736278002336
605,371,1736278002345
603,370,1736278002354
602,368,1736278002363
602,365,1736278002372
604,359,1736278002382
621,347,1736278002390
643,339,1736278002400
660,337,1736278002409
686,333,1736278002417
710,333,1736278002427
718,335,1736278002436
723,337,1736278002444
728,340,1736278002454
728,343,1736278002463
728,346,1736278002473
727,349,1736278002482
723,353,1736278002491
719,356,1736278002500
711,359,1736278002509
704,361,1736278002518
695,361,1736278002527
694,361,1736278002536
695,361,1736278002561
698,360,1736278002570
704,358,1736278002580
710,357,1736278002589
717,356,1736278002598
724,354,1736278002608
724,355,1736278002640
721,359,1736278002651
716,363,1736278002660
712,365,1736278002669
695,372,1736278002679
691,374,1736278002688
688,374,1736278002697
679,375,1736278002706
669,375,1736278002716
658,375,1736278002725
645,375,1736278002735
637,375,1736278002744
636,375,1736278002752
637,374,1736278002774
639,374,1736278002782
640,374,1736278002792
641,374,1736278002801
642,374,1736278002809
642,375,1736278002819
640,377,1736278002828
638,381,1736278002836
629,387,1736278002846
625,389,1736278002855
622,390,1736278002864
617,391,1736278002873
610,393,1736278002883
603,393,1736278002892
600,392,1736278002901
599,391,1736278002910
599,389,1736278002920
600,387,1736278002928
604,382,1736278002937
616,378,1736278002947
626,377,1736278002957
641,377,1736278002966
660,377,1736278002975
672,377,1736278002985
677,380,1736278002994
681,382,1736278003004
681,388,1736278003013
680,391,1736278003023
678,393,1736278003032
673,395,1736278003042
669,397,1736278003051
659,400,1736278003060
650,400,1736278003069
630,400,1736278003079
621,399,1736278003087
611,396,1736278003097
604,392,1736278003106
600,387,1736278003115
599,380,1736278003124
597,369,1736278003133
597,355,1736278003143
601,344,1736278003152
611,334,1736278003160
620,331,1736278003169
655,326,1736278003178
669,326,1736278003187
675,329,1736278003196
681,333,1736278003205
684,338,1736278003214
685,344,1736278003223
686,353,1736278003235
683,374,1736278003252
673,383,1736278003269
662,389,1736278003283
651,390,1736278003292
641,391,1736278003301
618,388,1736278003310
608,382,1736278003320
604,378,1736278003328
602,372,1736278003337
602,363,1736278003346
602,355,1736278003355
609,344,1736278003365
619,340,1736278003374
629,337,1736278003382
640,334,1736278003392
671,332,1736278003401
677,335,1736278003410
680,337,1736278003419
681,340,1736278003428
683,345,1736278003438
683,357,1736278003448
679,366,1736278003457
675,373,1736278003466
672,375,1736278003476
669,378,1736278003484
661,380,1736278003494
654,381,1736278003503
650,381,1736278003512
637,377,1736278003521
632,376,1736278003530
629,373,1736278003540
617,354,1736278003549
617,348,1736278003558
617,343,1736278003567
620,340,1736278003577
625,338,1736278003587
630,336,1736278003596
643,336,1736278003605
687,348,1736278003615
698,356,1736278003624
700,358,1736278003634
700,361,1736278003644
700,365,1736278003653
700,370,1736278003663
697,375,1736278003672
693,377,1736278003682
688,381,1736278003692
680,382,1736278003702
668,384,1736278003711
642,382,1736278003720
630,378,1736278003730
611,370,1736278003739
601,363,1736278003749
595,356,1736278003758
587,343,1736278003767
586,333,1736278003776
587,321,1736278003784
591,317,1736278003793
615,308,1736278003802
634,306,1736278003813
647,304,1736278003822
657,306,1736278003830
660,308,1736278003840
661,309,1736278003848
662,311,1736278003857
662,314,1736278003867
662,321,1736278003876
662,326,1736278003885
660,332,1736278003894
659,334,1736278003902
658,334,1736278003912
656,335,1736278003920
654,335,1736278003929
653,335,1736278003938
651,335,1736278003947
650,335,1736278003956
648,335,1736278003965
646,335,1736278003974
645,335,1736278003984
645,335,1736278004010
648,337,1736278004019
656,341,1736278004029
667,346,1736278004037
676,350,1736278004046
687,355,1736278004055
703,364,1736278004064
711,369,1736278004073
713,372,1736278004082
715,375,1736278004091
715,377,1736278004100
714,377,1736278004108
712,377,1736278004117
703,377,1736278004126
683,377,1736278004135
651,369,1736278004144
617,361,1736278004153
587,351,1736278004162
559,339,1736278004171
543,330,1736278004180
530,319,1736278004189
530,317,1736278004198
533,313,1736278004207
535,311,1736278004216
539,306,1736278004225
549,302,1736278004234
558,297,1736278004243
571,294,1736278004252
586,293,1736278004261
594,293,1736278004270
596,293,1736278004279
597,293,1736278004288
597,294,1736278004297
598,297,1736278004306
600,300,1736278004315
601,304,1736278004324
606,309,1736278004334
607,310,1736278004343
608,312,1736278004352
609,315,1736278004361
609,318,1736278004370
610,323,1736278004379
612,332,1736278004389
617,339,1736278004397
618,341,1736278004407
625,353,1736278004416
633,361,1736278004425
646,371,1736278004435
653,377,1736278004444
660,381,1736278004453
665,382,1736278004462
670,385,1736278004471
671,385,1736278004482
672,385,1736278004500
673,385,1736278004510
674,385,1736278004531
676,386,1736278004540
679,388,1736278004550
680,389,1736278004559
681,389,1736278004568
682,390,1736278004577
683,390,1736278004587
684,390,1736278004596
685,389,1736278004605
685,388,1736278004614
685,387,1736278004622
684,387,1736278004652
682,387,1736278004661
680,388,1736278004670
677,388,1736278004680
673,389,1736278004689
663,389,1736278004698
659,389,1736278004708
654,388,1736278004718
644,385,1736278004726
639,382,1736278004735
635,381,1736278004744
631,379,1736278004753
628,378,1736278004761
628,377,1736278004785
631,376,1736278004794
635,374,1736278004804
640,372,1736278004813
646,371,1736278004822
654,370,1736278004832
666,370,1736278004841
677,370,1736278004850
683,370,1736278004859
689,375,1736278004868
692,379,1736278004877
694,386,1736278004886
695,394,1736278004895
694,404,1736278004904
687,414,1736278004913
684,415,1736278004922
682,416,1736278004931
679,416,1736278004940
675,416,1736278004949
668,414,1736278004958
655,410,1736278004968
643,401,1736278004977
615,376,1736278004986
610,368,1736278004995
607,363,1736278005005
608,361,1736278005014
610,360,1736278005024
616,358,1736278005034
619,357,1736278005042
628,354,1736278005052
649,353,1736278005061
657,353,1736278005071
662,355,1736278005080
665,359,1736278005090
666,363,1736278005099
667,369,1736278005109
664,389,1736278005118
659,399,1736278005127
653,408,1736278005137
649,413,1736278005146
643,417,1736278005156
642,418,1736278005165
638,418,1736278005174
635,418,1736278005184
631,418,1736278005193
630,416,1736278005202
629,412,1736278005211
629,406,1736278005220
629,398,1736278005230
629,392,1736278005239
633,383,1736278005248
635,381,1736278005257
636,380,1736278005266
637,380,1736278005278
638,379,1736278005294
640,379,1736278005304
645,379,1736278005322
657,384,1736278005338
671,397,1736278005351
673,400,1736278005360
673,403,1736278005369
672,405,1736278005378
670,406,1736278005388
668,406,1736278005397
666,407,1736278005406
663,407,1736278005415
661,407,1736278005424
652,405,1736278005434
636,394,1736278005443
621,383,1736278005452
617,376,1736278005462
610,362,1736278005471
608,356,1736278005480
608,343,1736278005489
610,341,1736278005498
614,340,1736278005508
618,339,1736278005517
627,336,1736278005526
645,336,1736278005535
653,336,1736278005544
667,339,1736278005553
679,342,1736278005562
684,347,1736278005571
689,354,1736278005581
689,357,1736278005590
688,361,1736278005599
687,361,1736278005608
685,365,1736278005617
682,370,1736278005625
679,372,1736278005635
675,374,1736278005644
674,374,1736278005653
675,374,1736278005695
676,374,1736278005706
679,374,1736278005716
683,372,1736278005724
689,372,1736278005733
701,375,1736278005743
710,378,1736278005751
726,383,1736278005761
739,389,1736278005769
767,399,1736278005778
780,402,1736278005787
798,408,1736278005796
813,412,1736278005805
824,415,1736278005815
838,416,1736278005823
862,418,1736278005833
882,418,1736278005842
888,418,1736278005851
896,418,1736278005861
896,417,1736278005876
893,414,1736278005885
891,412,1736278005894
886,409,1736278005903
880,404,1736278005912
879,403,1736278005921
880,403,1736278005944
883,402,1736278005952
889,400,1736278005961
897,400,1736278005970
919,398,1736278005979
972,398,1736278005988
1004,398,1736278005997
1046,400,1736278006006
1084,404,1736278006015
1118,406,1736278006024
1152,408,1736278006033
1186,408,1736278006042
1226,408,1736278006051
1256,408,1736278006059
1276,408,1736278006069
1298,406,1736278006078
1304,406,1736278006086
1305,406,1736278006096
1304,406,1736278006104
1302,406,1736278006114
1299,406,1736278006122
1292,405,1736278006131
1280,400,1736278006141
1272,397,1736278006150
1269,395,1736278006159
1264,388,1736278006168
1262,383,1736278006178
1256,355,1736278006187
1256,344,1736278006196
1257,342,1736278006205
1258,341,1736278006215
1259,341,1736278006223
1260,341,1736278006232
1260,342,1736278006243
1259,348,1736278006252
1259,358,1736278006262
1258,365,1736278006271
1253,381,1736278006280
1248,392,1736278006289
1244,399,1736278006298
1244,398,1736278006331
1243,393,1736278006341
1242,381,1736278006349
1240,371,1736278006359
1240,363,1736278006369
1239,352,1736278006379
1239,349,1736278006388
1241,349,1736278006397
1243,348,1736278006406
1246,348,1736278006415
1245,349,1736278006446
1243,350,1736278006457
1240,351,1736278006465
1238,351,1736278006474
1234,351,1736278006484
1228,352,1736278006492
1222,352,1736278006501
1211,352,1736278006510
1203,352,1736278006519
1190,353,1736278006528
1157,361,1736278006537
1130,368,1736278006545
1106,374,1736278006555
1074,380,1736278006563
1028,386,1736278006572
980,392,1736278006581
948,396,1736278006590
884,404,1736278006600
826,408,1736278006608
774,414,1736278006617
716,418,1736278006627
664,424,1736278006635
562,434,1736278006644
