Width,Height
1920,869
1461,337,1736273618987
1461,338,1736273618996
1457,341,1736273619004
1452,343,1736273619012
1438,346,1736273619020
1412,346,1736273619028
1396,344,1736273619036
1377,339,1736273619044
1353,329,1736273619052
1340,321,1736273619060
1332,316,1736273619068
1327,313,1736273619076
1319,307,1736273619084
1311,300,1736273619092
1300,292,1736273619100
1285,279,1736273619108
1269,265,1736273619116
1251,245,1736273619124
1229,221,1736273619132
1209,201,1736273619140
1187,179,1736273619148
1161,155,1736273619156
1137,135,1736273619164
1115,117,1736273619172
1095,103,1736273619180
1077,89,1736273619188
1061,75,1736273619196
1053,68,1736273619205
1041,58,1736273619214
1029,48,1736273619227
1025,44,1736273619236
1022,39,1736273619244
1020,34,1736273619251
1020,32,1736273619260
1020,29,1736273619268
1019,26,1736273619276
1016,21,1736273619284
1015,18,1736273619293
1014,15,1736273619301
1013,14,1736273619309
1012,13,1736273619317
1013,13,1736273619365
1014,13,1736273619437
1015,16,1736273619451
1020,22,1736273619461
1025,26,1736273619471
1030,33,1736273619480
1039,39,1736273619489
1045,45,1736273619497
1050,48,1736273619506
1053,50,1736273619514
1055,54,1736273619522
1057,55,1736273619531
1062,58,1736273619539
1067,62,1736273619547
1070,64,1736273619556
1084,72,1736273619565
1109,87,1736273619579
1117,92,1736273619588
1130,98,1736273619597
1159,115,1736273619611
1169,119,1736273619620
1176,124,1736273619628
1181,126,1736273619636
1187,128,1736273619644
1189,128,1736273619652
1191,128,1736273619660
1193,128,1736273619668
1195,128,1736273619676
1198,128,1736273619685
1202,130,1736273619693
1211,136,1736273619701
1222,140,1736273619709
1253,158,1736273619718
1281,172,1736273619726
1309,188,1736273619734
1339,202,1736273619742
1369,220,1736273619751
1395,236,1736273619759
1423,254,1736273619767
1449,270,1736273619774
1473,290,1736273619783
1499,314,1736273619797
1517,334,1736273619806
1531,350,1736273619813
1545,372,1736273619822
1549,389,1736273619830
1549,399,1736273619838
1543,411,1736273619846
1540,415,1736273619854
1536,421,1736273619862
1533,425,1736273619870
1531,427,1736273619878
1530,428,1736273619886
1529,430,1736273619894
1528,430,1736273619902
1528,431,1736273619924
1527,431,1736273620003
1527,430,1736273620016
1526,430,1736273620024
1525,429,1736273620032
1523,429,1736273620040
1522,428,1736273620048
1520,427,1736273620056
1520,426,1736273620063
1520,425,1736273620080
1519,425,1736273620088
1520,425,1736273620155
1520,427,1736273620168
1521,430,1736273620176
1522,433,1736273620184
1524,437,1736273620192
1526,442,1736273620200
1529,449,1736273620208
1532,455,1736273620215
1533,459,1736273620223
1534,462,1736273620231
1535,467,1736273620239
1535,470,1736273620247
1535,474,1736273620255
1535,476,1736273620262
1534,480,1736273620270
1533,482,1736273620278
1531,483,1736273620286
1530,484,1736273620294
1528,485,1736273620302
1526,485,1736273620310
1523,485,1736273620320
1519,483,1736273620328
1512,480,1736273620336
1506,479,1736273620344
1490,478,1736273620352
1466,476,1736273620360
1440,476,1736273620368
1425,476,1736273620378
1409,476,1736273620387
1392,476,1736273620396
1382,477,1736273620405
1376,479,1736273620413
1371,480,1736273620421
1370,480,1736273620429
1371,480,1736273620451
1374,480,1736273620459
1376,480,1736273620467
1380,479,1736273620476
1382,479,1736273620484
1385,478,1736273620492
1388,478,1736273620500
1390,478,1736273620508
1393,478,1736273620516
1397,478,1736273620524
1401,478,1736273620532
1406,478,1736273620540
1409,478,1736273620548
1412,478,1736273620556
1415,478,1736273620564
1418,478,1736273620574
1420,478,1736273620582
1421,478,1736273620590
1422,479,1736273620598
1422,480,1736273620633
1422,480,1736273620648
1422,479,1736273620665
1422,477,1736273620673
1420,475,1736273620680
1420,478,1736273620833
1420,478,1736273620937
1426,478,1736273620950
1438,478,1736273620958
1447,477,1736273620967
1459,475,1736273620975
1464,477,1736273620983
1467,477,1736273620991
1469,476,1736273620999
1469,474,1736273621007
1468,474,1736273621022
1468,474,1736273621097
1466,474,1736273621110
1464,474,1736273621118
1460,475,1736273621126
1445,476,1736273621134
1423,476,1736273621142
1378,478,1736273621155
1354,478,1736273621163
1322,478,1736273621171
1286,480,1736273621179
1250,480,1736273621187
1210,480,1736273621196
1172,480,1736273621204
1134,480,1736273621213
1102,480,1736273621228
1083,480,1736273621236
1080,480,1736273621244
1081,480,1736273621269
1083,480,1736273621279
1086,480,1736273621287
1092,481,1736273621295
1099,481,1736273621302
1113,481,1736273621310
1119,481,1736273621318
1136,481,1736273621326
1156,481,1736273621334
1184,477,1736273621342
1206,473,1736273621350
1236,469,1736273621358
1268,465,1736273621366
1300,461,1736273621376
1344,453,1736273621385
1382,449,1736273621393
1424,445,1736273621400
1472,441,1736273621408
1508,437,1736273621416
1548,431,1736273621424
1567,427,1736273621434
1578,426,1736273621442
1587,424,1736273621450
1588,424,1736273621458
1587,424,1736273621483
1585,424,1736273621493
1581,424,1736273621501
1578,424,1736273621508
1576,424,1736273621516
1575,424,1736273621524
1574,424,1736273621571
1574,425,1736273621583
1572,426,1736273621592
1571,427,1736273621599
1570,427,1736273621608
1569,428,1736273621615
1569,429,1736273621623
1568,431,1736273621631
1566,433,1736273621639
1564,438,1736273621647
1561,441,1736273621655
1558,445,1736273621662
1555,449,1736273621670
1553,453,1736273621678
1549,458,1736273621686
1547,466,1736273621695
1545,470,1736273621705
1545,471,1736273621714
1545,470,1736273621754
1547,465,1736273621768
1547,461,1736273621777
1548,456,1736273621786
1548,450,1736273621794
1548,447,1736273621802
1548,444,1736273621811
1549,443,1736273621819
1550,443,1736273621840
1550,442,1736273621859
1550,441,1736273621870
1550,440,1736273621878
1550,438,1736273621886
1551,437,1736273621893
1552,435,1736273621902
1553,434,1736273621910
1554,432,1736273621918
1555,432,1736273621926
1555,431,1736273621934
1555,430,1736273621942
1555,429,1736273621950
1556,428,1736273621958
1555,428,1736273622005
1553,428,1736273622017
1550,427,1736273622026
1544,427,1736273622034
1535,427,1736273622042
1523,427,1736273622050
1505,423,1736273622058
1483,419,1736273622066
1451,411,1736273622075
1421,405,1736273622083
1379,393,1736273622091
1339,381,1736273622099
1299,371,1736273622108
1243,353,1736273622116
1193,337,1736273622124
1145,325,1736273622133
1103,317,1736273622141
1059,311,1736273622149
1027,309,1736273622157
1001,309,1736273622165
993,309,1736273622174
985,309,1736273622182
984,309,1736273622190
983,309,1736273622213
982,309,1736273622241
981,309,1736273622253
979,309,1736273622261
977,310,1736273622269
976,310,1736273622278
975,310,1736273622286
974,311,1736273622294
973,311,1736273622302
971,311,1736273622310
968,312,1736273622318
965,312,1736273622326
960,314,1736273622334
949,315,1736273622342
942,315,1736273622350
932,315,1736273622358
927,316,1736273622366
916,316,1736273622375
898,320,1736273622383
881,322,1736273622391
849,324,1736273622399
825,324,1736273622407
795,326,1736273622415
775,326,1736273622423
756,326,1736273622431
728,326,1736273622439
708,326,1736273622448
698,326,1736273622455
679,326,1736273622463
671,326,1736273622472
669,326,1736273622479
670,326,1736273622509
673,325,1736273622518
676,324,1736273622527
681,323,1736273622535
686,321,1736273622543
694,320,1736273622551
702,319,1736273622559
712,317,1736273622567
721,316,1736273622576
730,314,1736273622584
739,313,1736273622593
749,312,1736273622601
758,310,1736273622610
770,307,1736273622618
789,305,1736273622626
801,304,1736273622634
825,300,1736273622642
847,298,1736273622651
877,292,1736273622659
909,288,1736273622667
943,286,1736273622675
977,284,1736273622683
1019,282,1736273622691
1057,280,1736273622699
1119,278,1736273622707
1179,274,1736273622716
1235,272,1736273622725
1307,270,1736273622733
1369,268,1736273622740
1425,266,1736273622749
1481,260,1736273622758
1529,256,1736273622766
1567,250,1736273622774
1597,246,1736273622783
1621,242,1736273622791
1634,242,1736273622799
1635,242,1736273622807
1634,242,1736273622818
1631,242,1736273622826
1628,242,1736273622834
1625,242,1736273622842
1619,242,1736273622850
1615,243,1736273622859
1614,243,1736273622867
1612,244,1736273622875
1612,245,1736273622884
1612,246,1736273622892
1612,247,1736273622904
1611,248,1736273622913
1610,250,1736273622921
1609,250,1736273622929
1607,252,1736273622937
1603,256,1736273622945
1600,259,1736273622953
1598,261,1736273622961
1595,264,1736273622969
1593,265,1736273622977
1592,266,1736273622986
1592,267,1736273622994
1591,267,1736273623100
1590,267,1736273623173
1590,268,1736273623186
1589,268,1736273623194
1588,269,1736273623202
1587,271,1736273623210
1586,272,1736273623218
1584,274,1736273623226
1582,276,1736273623234
1578,279,1736273623242
1577,281,1736273623250
1575,284,1736273623258
1574,285,1736273623265
1574,286,1736273623273
1573,287,1736273623281
1573,288,1736273623289
1573,289,1736273623297
1572,290,1736273623305
1571,291,1736273623313
1570,291,1736273623354
1569,292,1736273623365
1568,293,1736273623379
1567,293,1736273623387
1566,293,1736273623404
1565,293,1736273623464
1565,293,1736273623494
1564,293,1736273623512
1563,293,1736273623531
1562,294,1736273623540
1561,294,1736273623547
1560,294,1736273623555
1558,295,1736273623563
1557,295,1736273623571
1555,295,1736273623585
1554,296,1736273623593
1552,296,1736273623601
1550,296,1736273623609
1547,297,1736273623617
1543,297,1736273623625
1534,297,1736273623640
1530,297,1736273623648
1525,297,1736273623656
1521,297,1736273623664
1516,297,1736273623672
1515,297,1736273623682
1514,297,1736273623690
1514,296,1736273623706
1512,295,1736273623715
1510,294,1736273623723
1507,291,1736273623730
1504,289,1736273623739
1501,287,1736273623746
1496,287,1736273623754
1491,287,1736273623762
1488,287,1736273623771
1486,287,1736273623779
1482,286,1736273623787
1478,286,1736273623794
1472,286,1736273623802
1468,286,1736273623810
1465,286,1736273623818
1462,286,1736273623826
1460,286,1736273623835
1457,286,1736273623843
1455,286,1736273623850
1454,286,1736273623859
1453,286,1736273623868
1452,286,1736273623878
1452,285,1736273624019
1453,283,1736273624032
1454,281,1736273624040
1456,276,1736273624048
1458,272,1736273624056
1460,269,1736273624065
1462,267,1736273624073
1463,266,1736273624082
1463,265,1736273624113
1461,264,1736273624122
1459,262,1736273624130
1453,258,1736273624139
1451,257,1736273624147
1442,252,1736273624155
1433,249,1736273624163
1420,242,1736273624171
1406,235,1736273624178
1380,223,1736273624186
1358,213,1736273624194
1340,205,1736273624202
1324,198,1736273624210
1279,182,1736273624224
1252,172,1736273624232
1226,164,1736273624240
1204,154,1736273624248
1182,146,1736273624255
1160,134,1736273624264
1138,124,1736273624272
1120,116,1736273624280
1105,109,1736273624288
1099,106,1736273624297
1089,102,1736273624304
1084,99,1736273624312
1078,94,1736273624320
1075,92,1736273624328
1073,90,1736273624336
1071,88,1736273624344
1069,85,1736273624352
1067,83,1736273624361
1065,81,1736273624369
1064,80,1736273624376
1063,79,1736273624388
1061,79,1736273624397
1059,79,1736273624405
1056,79,1736273624412
1053,78,1736273624420
1049,78,1736273624428
1046,77,1736273624438
1040,75,1736273624446
1034,72,1736273624454
1026,71,1736273624463
1013,68,1736273624471
998,66,1736273624479
981,64,1736273624487
972,63,1736273624499
954,61,1736273624513
948,60,1736273624521
936,59,1736273624529
920,55,1736273624538
909,54,1736273624545
896,52,1736273624553
880,52,1736273624561
866,50,1736273624570
859,50,1736273624578
853,50,1736273624586
850,50,1736273624594
847,50,1736273624603
845,50,1736273624611
844,50,1736273624677
844,50,1736273624731
842,50,1736273624744
839,50,1736273624752
836,50,1736273624760
833,50,1736273624768
829,50,1736273624777
824,51,1736273624785
823,51,1736273624793
819,51,1736273624801
820,51,1736273624885
822,51,1736273624897
829,53,1736273624906
837,53,1736273624914
851,53,1736273624923
893,54,1736273624934
917,54,1736273624942
953,54,1736273624950
993,54,1736273624959
1023,54,1736273624973
1063,54,1736273624981
1093,54,1736273624989
1115,54,1736273624997
1130,54,1736273625006
1133,54,1736273625015
1133,54,1736273625047
1132,54,1736273625056
1130,55,1736273625064
1129,55,1736273625071
1128,55,1736273625145
1126,55,1736273625157
1124,56,1736273625165
1120,56,1736273625173
1111,58,1736273625182
1107,58,1736273625191
1092,59,1736273625199
1084,59,1736273625207
1077,59,1736273625215
1074,59,1736273625223
1073,59,1736273625231
1074,59,1736273625263
1078,58,1736273625271
1086,57,1736273625280
1096,55,1736273625288
1103,54,1736273625295
1117,52,1736273625304
1152,48,1736273625320
1166,48,1736273625328
1192,48,1736273625336
1211,48,1736273625343
1226,48,1736273625351
1237,48,1736273625359
1242,50,1736273625367
1243,50,1736273625375
1244,50,1736273625383
1244,51,1736273625394
1242,51,1736273625403
1239,52,1736273625411
1235,53,1736273625420
1230,53,1736273625428
1226,54,1736273625436
1221,54,1736273625444
1218,54,1736273625452
1219,54,1736273625523
1220,54,1736273625573
1220,54,1736273625592
1221,54,1736273625604
1222,53,1736273625616
1222,52,1736273625695
1221,48,1736273625712
1219,46,1736273625721
1216,44,1736273625729
1214,42,1736273625737
1213,42,1736273625745
1213,43,1736273625791
1213,45,1736273625802
1213,48,1736273625811
1213,50,1736273625819
1213,53,1736273625828
1213,58,1736273625841
1213,61,1736273625850
1213,63,1736273625859
1213,64,1736273625867
1213,65,1736273625875
1214,65,1736273625947
1215,65,1736273625959
1215,64,1736273625974
1216,64,1736273625982
1216,63,1736273626016
1216,63,1736273626131
1215,61,1736273626143
1215,59,1736273626151
1214,57,1736273626160
1213,54,1736273626173
1213,52,1736273626181
1212,50,1736273626190
1212,49,1736273626199
1212,48,1736273626210
1213,48,1736273626239
1213,47,1736273626247
1214,47,1736273626256
1215,47,1736273626275
1215,46,1736273626283
1216,46,1736273626298
1216,46,1736273626316
1218,46,1736273626324
1220,47,1736273626332
1222,48,1736273626340
1225,50,1736273626348
1227,52,1736273626356
1229,54,1736273626364
1233,56,1736273626372
1236,58,1736273626380
1238,62,1736273626388
1243,65,1736273626396
1247,70,1736273626405
1252,75,1736273626413
1257,81,1736273626421
1262,85,1736273626429
1268,91,1736273626437
1277,99,1736273626446
1283,105,1736273626454
1291,113,1736273626461
1312,131,1736273626469
1330,147,1736273626478
1350,167,1736273626486
1370,183,1736273626494
1388,201,1736273626502
1436,245,1736273626511
1452,263,1736273626519
1482,295,1736273626527
1504,319,1736273626535
1528,343,1736273626543
1548,365,1736273626551
1568,389,1736273626559
1578,404,1736273626567
1586,418,1736273626575
1596,436,1736273626583
1599,446,1736273626591
1604,455,1736273626599
1605,462,1736273626607
1607,467,1736273626616
1609,471,1736273626624
1609,474,1736273626632
1609,475,1736273626641
1609,476,1736273626652
1608,476,1736273626801
1607,476,1736273626812
1606,476,1736273626821
1605,476,1736273626829
1604,476,1736273626850
1603,477,1736273626859
1601,478,1736273626868
1599,478,1736273626876
1598,479,1736273626885
1597,479,1736273626893
1596,480,1736273626901
1595,481,1736273626909
1594,481,1736273626916
1592,482,1736273626924
1590,482,1736273626933
1589,482,1736273626941
1587,482,1736273626949
1585,481,1736273626957
1581,479,1736273626966
1578,476,1736273626974
1574,474,1736273626982
1572,472,1736273626990
1569,470,1736273626999
1567,468,1736273627007
1565,467,1736273627015
1564,465,1736273627023
1563,464,1736273627032
1563,463,1736273627041
1562,462,1736273627049
1561,461,1736273627057
1560,459,1736273627065
1558,457,1736273627073
1556,454,1736273627088
1554,452,1736273627096
1551,448,1736273627104
1546,442,1736273627112
1542,435,1736273627120
1538,430,1736273627128
1527,419,1736273627136
1516,408,1736273627144
1509,400,1736273627152
1500,392,1736273627160
1486,378,1736273627168
1476,368,1736273627176
1461,355,1736273627184
1452,346,1736273627191
1438,331,1736273627200
1422,315,1736273627208
1413,306,1736273627216
1405,300,1736273627224
1402,298,1736273627232
1397,297,1736273627240
1395,296,1736273627248
1393,295,1736273627256
1390,295,1736273627264
1389,294,1736273627272
1388,294,1736273627279
1387,294,1736273627287
1387,293,1736273627296
1387,292,1736273627310
1386,292,1736273627324
1386,291,1736273627333
1385,291,1736273627348
1385,290,1736273627357
1383,289,1736273627365
1383,288,1736273627373
1383,287,1736273627380
1383,286,1736273627389
1383,285,1736273627396
1383,284,1736273627404
1383,283,1736273627412
1384,282,1736273627420
1385,282,1736273627428
1385,281,1736273627436
1386,281,1736273627443
1387,280,1736273627454
1388,280,1736273627462
1390,279,1736273627470
1391,278,1736273627478
1390,278,1736273627633
1382,281,1736273627646
1369,286,1736273627654
1326,298,1736273627662
1290,306,1736273627670
1232,314,1736273627678
1182,318,1736273627686
1130,318,1736273627694
1068,320,1736273627702
966,320,1736273627710
916,320,1736273627718
868,320,1736273627726
822,322,1736273627734
788,322,1736273627742
758,324,1736273627750
728,324,1736273627758
706,326,1736273627766
697,326,1736273627774
689,326,1736273627782
687,326,1736273627790
687,327,1736273627809
687,328,1736273627824
689,330,1736273627833
691,333,1736273627841
695,336,1736273627850
698,340,1736273627859
702,344,1736273627868
704,347,1736273627876
704,349,1736273627885
705,350,1736273627893
706,351,1736273627901
706,352,1736273627910
706,353,1736273627938
706,355,1736273627947
704,360,1736273627955
700,364,1736273627963
696,369,1736273627971
688,376,1736273627980
680,380,1736273627988
667,385,1736273627996
653,390,1736273628004
637,394,1736273628012
618,399,1736273628020
603,401,1736273628029
586,403,1736273628038
566,406,1736273628047
542,408,1736273628055
524,408,1736273628064
518,410,1736273628072
514,410,1736273628080
513,410,1736273628088
513,411,1736273628131
513,410,1736273628172
515,408,1736273628181
519,404,1736273628191
525,396,1736273628199
531,390,1736273628207
539,378,1736273628215
559,348,1736273628223
579,326,1736273628231
613,302,1736273628239
661,284,1736273628247
707,272,1736273628255
769,264,1736273628264
825,260,1736273628272
871,256,1736273628280
903,254,1736273628288
925,254,1736273628297
939,252,1736273628306
945,251,1736273628314
946,251,1736273628322
947,251,1736273628329
946,251,1736273628344
942,251,1736273628352
936,253,1736273628367
925,256,1736273628375
912,259,1736273628383
901,262,1736273628391
892,264,1736273628398
885,265,1736273628406
873,270,1736273628414
862,275,1736273628422
851,280,1736273628430
821,289,1736273628437
791,299,1736273628452
727,315,1736273628460
693,323,1736273628468
663,329,1736273628476
633,337,1736273628484
613,343,1736273628492
594,349,1736273628501
582,351,1736273628510
575,355,1736273628518
568,358,1736273628526
562,362,1736273628534
558,364,1736273628542
557,365,1736273628550
556,365,1736273628839
554,367,1736273628858
553,369,1736273628866
551,371,1736273628874
549,373,1736273628882
547,374,1736273628890
545,376,1736273628898
543,377,1736273628906
541,379,1736273628914
539,380,1736273628922
538,381,1736273628930
538,382,1736273628956
538,382,1736273629009
537,382,1736273629021
537,383,1736273629046
537,384,1736273629112
537,388,1736273629125
539,392,1736273629133
541,397,1736273629142
542,403,1736273629151
544,408,1736273629160
544,414,1736273629168
543,415,1736273629176
542,417,1736273629185
541,418,1736273629194
539,419,1736273629202
536,420,1736273629210
534,421,1736273629218
531,421,1736273629226
528,421,1736273629235
523,419,1736273629243
518,416,1736273629251
509,407,1736273629260
503,401,1736273629268
496,387,1736273629275
491,378,1736273629284
484,348,1736273629292
480,332,1736273629299
470,299,1736273629308
458,243,1736273629317
456,221,1736273629325
456,212,1736273629333
456,207,1736273629341
457,204,1736273629350
459,199,1736273629359
465,194,1736273629373
466,192,1736273629382
468,192,1736273629390
469,191,1736273629398
470,191,1736273629406
471,190,1736273629414
472,190,1736273629422
474,190,1736273629430
476,190,1736273629438
479,190,1736273629447
480,190,1736273629455
482,190,1736273629463
482,191,1736273629476
482,194,1736273629485
482,197,1736273629493
482,202,1736273629501
482,210,1736273629509
482,214,1736273629517
480,218,1736273629527
476,220,1736273629535
473,221,1736273629543
469,221,1736273629551
465,221,1736273629559
457,213,1736273629568
442,193,1736273629576
432,173,1736273629584
416,145,1736273629592
404,119,1736273629600
390,89,1736273629608
382,67,1736273629616
372,35,1736273629624
575,20,1736273629797
575,42,1736273629810
575,74,1736273629819
575,96,1736273629827
573,128,1736273629834
567,150,1736273629842
565,156,1736273629851
560,163,1736273629859
556,168,1736273629867
551,170,1736273629875
549,171,1736273629883
548,172,1736273629891
547,172,1736273629919
546,172,1736273630034
544,175,1736273630047
542,178,1736273630055
539,184,1736273630064
537,191,1736273630073
534,198,1736273630082
530,210,1736273630090
524,231,1736273630098
518,249,1736273630107
508,269,1736273630116
501,282,1736273630124
496,288,1736273630133
494,290,1736273630141
491,292,1736273630150
487,293,1736273630158
485,293,1736273630167
484,293,1736273630175
483,292,1736273630191
482,290,1736273630200
480,283,1736273630208
480,273,1736273630216
480,264,1736273630225
483,247,1736273630233
497,231,1736273630241
515,221,1736273630248
537,213,1736273630257
587,197,1736273630265
637,187,1736273630274
689,181,1736273630282
729,181,1736273630291
767,183,1736273630299
793,187,1736273630307
802,191,1736273630315
807,192,1736273630324
809,194,1736273630332
809,196,1736273630340
806,198,1736273630348
799,203,1736273630357
786,210,1736273630365
768,215,1736273630373
757,219,1736273630381
729,226,1736273630390
715,230,1736273630398
692,234,1736273630406
666,238,1736273630414
646,242,1736273630423
622,242,1736273630431
588,244,1736273630439
568,244,1736273630447
542,242,1736273630455
522,238,1736273630463
497,234,1736273630472
475,232,1736273630480
466,230,1736273630489
460,230,1736273630497
459,230,1736273630504
459,231,1736273630547
460,232,1736273630557
460,233,1736273630565
461,233,1736273630617
461,233,1736273630688
462,233,1736273630852
468,242,1736273630864
470,247,1736273630872
472,252,1736273630880
473,256,1736273630888
473,261,1736273630896
473,265,1736273630904
473,268,1736273630912
473,270,1736273630920
473,272,1736273630929
473,274,1736273630938
475,281,1736273630946
476,288,1736273630955
477,293,1736273630963
478,300,1736273630971
481,310,1736273630979
483,321,1736273630987
484,332,1736273630995
486,344,1736273631004
487,352,1736273631012
490,359,1736273631022
493,367,1736273631036
506,392,1736273631045
515,404,1736273631053
516,412,1736273631061
522,427,1736273631070
525,436,1736273631079
525,445,1736273631087
525,450,1736273631094
525,453,1736273631102
525,457,1736273631111
524,462,1736273631118
522,465,1736273631126
520,469,1736273631134
516,474,1736273631142
509,486,1736273631152
502,504,1736273631160
496,521,1736273631168
490,541,1736273631177
489,549,1736273631185
485,565,1736273631193
484,577,1736273631201
480,590,1736273631209
479,599,1736273631218
476,607,1736273631226
474,614,1736273631239
471,617,1736273631248
469,623,1736273631256
463,630,1736273631264
459,635,1736273631272
456,639,1736273631280
454,641,1736273631289
454,642,1736273631297
454,643,1736273631304
454,644,1736273631313
454,645,1736273631321
455,646,1736273631329
456,646,1736273631336
456,647,1736273631345
457,647,1736273631383
458,645,1736273631393
461,643,1736273631401
466,640,1736273631409
471,634,1736273631417
479,628,1736273631425
491,619,1736273631433
508,608,1736273631441
532,594,1736273631449
560,578,1736273631457
586,564,1736273631465
608,552,1736273631473
626,542,1736273631481
640,532,1736273631489
651,525,1736273631497
657,519,1736273631505
666,508,1736273631513
673,502,1736273631521
680,493,1736273631529
688,487,1736273631537
695,481,1736273631545
724,464,1736273631553
748,452,1736273631561
776,442,1736273631569
802,432,1736273631577
832,424,1736273631585
862,416,1736273631593
892,410,1736273631601
922,404,1736273631609
952,398,1736273631617
982,394,1736273631625
1012,388,1736273631633
1044,380,1736273631641
1074,370,1736273631649
1110,356,1736273631657
1152,342,1736273631665
1188,328,1736273631673
1220,316,1736273631681
1252,308,1736273631689
1294,298,1736273631697
1324,292,1736273631705
1354,286,1736273631713
1378,282,1736273631721
1408,276,1736273631729
1428,270,1736273631737
1436,267,1736273631745
1443,266,1736273631753
1449,263,1736273631761
1451,262,1736273631769
1453,262,1736273631777
1457,261,1736273631791
1459,260,1736273631800
1460,260,1736273631808
1461,259,1736273631816
1462,259,1736273631824
1463,258,1736273631832
1462,258,1736273631872
1460,258,1736273631881
1458,259,1736273631889
1456,260,1736273631897
1452,262,1736273631905
1449,264,1736273631913
1437,272,1736273631921
1425,279,1736273631929
1412,289,1736273631937
1395,301,1736273631945
1371,321,1736273631953
1345,341,1736273631961
1323,357,1736273631969
1305,369,1736273631977
1279,385,1736273631985
1259,395,1736273631993
1241,401,1736273632001
1225,404,1736273632009
1201,410,1736273632016
1181,416,1736273632025
1166,420,1736273632032
1137,428,1736273632040
1117,432,1736273632048
1095,438,1736273632056
1071,442,1736273632064
1041,446,1736273632072
1011,450,1736273632080
991,454,1736273632088
960,458,1736273632096
940,460,1736273632104
920,463,1736273632112
890,469,1736273632120
868,473,1736273632128
848,475,1736273632136
829,479,1736273632144
817,481,1736273632153
810,482,1736273632168
798,487,1736273632176
790,490,1736273632184
787,491,1736273632192
780,495,1736273632200
776,496,1736273632208
772,498,1736273632216
767,500,1736273632224
761,504,1736273632232
754,507,1736273632240
744,511,1736273632248
735,514,1736273632256
722,519,1736273632263
706,524,1736273632272
696,528,1736273632280
691,529,1736273632288
685,530,1736273632296
678,533,1736273632304
675,534,1736273632312
672,536,1736273632320
670,537,1736273632328
669,538,1736273632336
666,540,1736273632344
664,542,1736273632352
662,543,1736273632359
660,545,1736273632367
657,546,1736273632375
653,549,1736273632383
652,551,1736273632391
648,553,1736273632399
645,555,1736273632407
643,556,1736273632415
640,557,1736273632423
639,558,1736273632432
638,559,1736273632445
637,560,1736273632453
636,562,1736273632461
634,563,1736273632470
632,565,1736273632478
631,566,1736273632486
630,568,1736273632494
628,569,1736273632502
626,571,1736273632510
624,573,1736273632518
621,576,1736273632526
616,578,1736273632535
614,580,1736273632543
611,582,1736273632551
605,587,1736273632559
601,590,1736273632567
597,594,1736273632575
591,600,1736273632583
586,604,1736273632591
579,609,1736273632600
576,613,1736273632608
569,618,1736273632616
562,624,1736273632624
555,629,1736273632632
549,633,1736273632640
543,637,1736273632648
537,641,1736273632656
533,642,1736273632665
530,645,1736273632673
525,649,1736273632680
522,651,1736273632688
515,658,1736273632697
508,662,1736273632705
504,664,1736273632713
497,668,1736273632721
487,674,1736273632730
480,678,1736273632738
476,681,1736273632746
470,683,1736273632754
465,686,1736273632763
462,687,1736273632770
459,688,1736273632778
457,688,1736273632786
456,689,1736273632795
455,689,1736273632813
455,688,1736273632821
454,686,1736273632829
453,683,1736273632837
453,681,1736273632846
453,678,1736273632855
453,676,1736273632863
454,673,1736273632872
455,671,1736273632880
456,668,1736273632888
458,663,1736273632897
459,661,1736273632905
462,655,1736273632918
463,651,1736273632928
464,649,1736273632937
466,647,1736273632946
467,645,1736273632954
469,643,1736273632961
472,641,1736273632969
476,638,1736273632978
480,634,1736273632986
490,630,1736273632994
496,626,1736273633002
509,621,1736273633010
515,618,1736273633018
524,614,1736273633026
532,613,1736273633034
538,609,1736273633042
545,606,1736273633050
551,604,1736273633061
556,602,1736273633069
566,596,1736273633077
573,591,1736273633085
584,585,1736273633093
600,576,1736273633101
610,571,1736273633109
619,566,1736273633117
631,560,1736273633126
640,557,1736273633135
656,549,1736273633143
660,547,1736273633151
668,544,1736273633159
677,539,1736273633167
690,533,1736273633175
697,528,1736273633183
706,524,1736273633191
711,520,1736273633199
721,513,1736273633208
732,508,1736273633216
746,501,1736273633224
765,494,1736273633232
777,490,1736273633240
804,484,1736273633248
816,481,1736273633256
832,479,1736273633264
849,475,1736273633272
863,472,1736273633282
871,469,1736273633290
882,466,1736273633298
891,463,1736273633307
896,463,1736273633315
911,458,1736273633324
919,457,1736273633332
943,453,1736273633340
963,449,1736273633348
980,447,1736273633356
1009,443,1736273633364
1029,443,1736273633373
1041,442,1736273633380
1066,440,1736273633388
1077,440,1736273633396
1093,436,1736273633404
1108,435,1736273633412
1125,433,1736273633422
1134,431,1736273633430
1148,428,1736273633439
1167,423,1736273633447
1182,419,1736273633454
1203,413,1736273633462
1221,407,1736273633470
1238,400,1736273633478
1259,392,1736273633487
1272,383,1736273633500
1288,374,1736273633509
1299,365,1736273633517
1306,359,1736273633525
1316,351,1736273633533
1322,343,1736273633541
1327,339,1736273633549
1332,336,1736273633557
1335,333,1736273633565
1339,329,1736273633573
1344,323,1736273633581
1348,319,1736273633589
1353,314,1736273633597
1356,310,1736273633606
1361,304,1736273633614
1371,294,1736273633621
1375,288,1736273633629
1384,276,1736273633638
1394,259,1736273633646
1398,244,1736273633654
1401,235,1736273633661
1401,218,1736273633670
1401,208,1736273633678
1401,203,1736273633686
1400,197,1736273633694
1399,194,1736273633703
1398,191,1736273633710
1398,187,1736273633718
