Width,Height
1920,869
498,737,1736277625716
498,738,1736277625723
503,739,1736277625732
510,741,1736277625740
520,743,1736277625747
530,747,1736277625753
540,748,1736277625762
550,753,1736277625770
554,755,1736277625778
562,761,1736277625785
581,774,1736277625794
590,781,1736277625801
595,786,1736277625809
599,792,1736277625816
602,797,1736277625824
603,798,1736277625831
604,800,1736277625839
604,801,1736277625848
603,801,1736277625870
602,802,1736277625880
601,802,1736277625887
599,800,1736277625893
593,796,1736277625899
588,790,1736277625908
574,778,1736277625915
552,762,1736277625926
543,755,1736277625933
521,742,1736277625942
503,728,1736277625957
483,720,1736277625964
470,713,1736277625970
459,710,1736277625976
453,704,1736277625982
449,700,1736277625992
448,698,1736277626007
448,696,1736277626015
449,695,1736277626024
450,694,1736277626031
452,694,1736277626040
455,694,1736277626053
461,696,1736277626060
469,701,1736277626067
477,706,1736277626073
482,711,1736277626080
488,714,1736277626090
493,719,1736277626097
497,723,1736277626106
501,728,1736277626114
504,734,1736277626122
507,741,1736277626130
507,744,1736277626137
508,749,1736277626146
508,753,1736277626157
507,755,1736277626164
505,756,1736277626171
503,758,1736277626180
501,759,1736277626187
498,760,1736277626196
495,760,1736277626203
491,760,1736277626212
487,758,1736277626222
485,755,1736277626230
482,750,1736277626238
483,747,1736277626245
488,743,1736277626254
502,735,1736277626262
520,730,1736277626270
539,724,1736277626278
571,720,1736277626288
599,720,1736277626296
612,724,1736277626304
615,726,1736277626312
615,728,1736277626320
615,730,1736277626327
613,734,1736277626335
609,739,1736277626344
603,744,1736277626354
595,747,1736277626361
586,748,1736277626370
576,750,1736277626377
565,750,1736277626385
553,750,1736277626394
544,750,1736277626401
535,747,1736277626410
527,744,1736277626420
519,739,1736277626427
515,733,1736277626436
512,727,1736277626444
512,720,1736277626452
515,714,1736277626460
521,710,1736277626467
528,707,1736277626475
543,706,1736277626486
552,706,1736277626493
560,710,1736277626502
564,716,1736277626509
567,720,1736277626517
568,725,1736277626526
568,733,1736277626534
567,735,1736277626541
563,740,1736277626552
559,743,1736277626560
555,744,1736277626567
552,745,1736277626576
546,746,1736277626583
538,746,1736277626592
531,746,1736277626600
528,746,1736277626608
523,743,1736277626618
514,737,1736277626625
508,724,1736277626635
504,712,1736277626642
503,697,1736277626650
506,687,1736277626657
517,679,1736277626666
533,676,1736277626674
560,674,1736277626684
580,678,1736277626691
595,685,1736277626700
602,695,1736277626708
605,701,1736277626716
605,707,1736277626723
602,713,1736277626732
595,722,1736277626739
591,726,1736277626750
588,728,1736277626758
583,729,1736277626767
574,732,1736277626774
565,732,1736277626782
557,732,1736277626791
548,732,1736277626798
538,729,1736277626811
530,725,1736277626818
525,722,1736277626824
522,719,1736277626831
521,718,1736277626840
522,717,1736277626848
524,715,1736277626856
527,714,1736277626864
529,713,1736277626872
533,713,1736277626880
535,713,1736277626887
538,714,1736277626896
538,716,1736277626903
539,719,1736277626914
539,726,1736277626922
538,732,1736277626929
536,737,1736277626938
535,738,1736277626946
533,740,1736277626954
530,741,1736277626962
528,742,1736277626971
526,742,1736277626978
519,742,1736277626986
513,742,1736277626996
503,741,1736277627004
495,739,1736277627012
493,739,1736277627020
493,738,1736277627028
494,738,1736277627036
496,737,1736277627044
499,735,1736277627052
505,733,1736277627060
514,730,1736277627068
533,729,1736277627075
548,725,1736277627084
577,721,1736277627094
611,715,1736277627102
655,709,1736277627110
701,703,1736277627117
749,697,1736277627126
801,689,1736277627133
851,683,1736277627142
903,681,1736277627150
953,681,1736277627160
999,687,1736277627168
1033,693,1736277627176
1057,699,1736277627184
1083,707,1736277627197
1103,715,1736277627204
1123,724,1736277627212
1130,729,1736277627219
1135,730,1736277627228
1143,731,1736277627236
1153,731,1736277627243
1167,731,1736277627250
1176,730,1736277627258
1184,728,1736277627266
1192,728,1736277627274
1194,728,1736277627282
1195,728,1736277627290
1197,728,1736277627298
1198,726,1736277627306
1200,724,1736277627312
1202,721,1736277627320
1203,718,1736277627328
1203,715,1736277627336
1203,713,1736277627344
1201,712,1736277627352
1197,712,1736277627360
1195,712,1736277627368
1190,712,1736277627376
1179,712,1736277627382
1167,712,1736277627389
1159,711,1736277627398
1152,708,1736277627406
1150,706,1736277627414
1143,701,1736277627427
1141,696,1736277627435
1141,692,1736277627443
1141,686,1736277627453
1141,680,1736277627460
1148,673,1736277627466
1154,671,1736277627477
1162,670,1736277627485
1184,670,1736277627493
1206,670,1736277627501
1226,676,1736277627508
1250,680,1736277627520
1268,686,1736277627528
1276,688,1736277627535
1280,690,1736277627542
1281,691,1736277627550
1281,692,1736277627563
1280,695,1736277627570
1279,698,1736277627577
1275,700,1736277627583
1272,702,1736277627590
1266,706,1736277627599
1260,707,1736277627606
1253,707,1736277627617
1247,707,1736277627624
1243,707,1736277627635
1241,706,1736277627642
1240,705,1736277627649
1240,702,1736277627656
1241,696,1736277627666
1246,694,1736277627673
1252,692,1736277627683
1260,690,1736277627691
1271,689,1736277627702
1282,687,1736277627709
1292,686,1736277627715
1307,686,1736277627722
1310,686,1736277627732
1312,686,1736277627739
1312,687,1736277627750
1311,690,1736277627762
1308,692,1736277627770
1303,697,1736277627777
1297,701,1736277627784
1286,705,1736277627791
1277,708,1736277627798
1265,710,1736277627811
1249,711,1736277627819
1243,711,1736277627826
1234,710,1736277627834
1233,710,1736277627841
1232,708,1736277627848
1232,703,1736277627856
1236,696,1736277627863
1241,691,1736277627870
1250,683,1736277627876
1256,681,1736277627890
1258,681,1736277627898
1271,679,1736277627905
1289,679,1736277627912
1299,679,1736277627919
1304,682,1736277627927
1304,684,1736277627935
1304,686,1736277627942
1304,688,1736277627949
1298,692,1736277627955
1290,700,1736277627962
1280,705,1736277627969
1264,712,1736277627977
1249,718,1736277627986
1240,719,1736277627994
1223,721,1736277628001
1211,721,1736277628008
1206,721,1736277628016
1205,721,1736277628029
1205,720,1736277628036
1205,718,1736277628044
1206,714,1736277628051
1207,709,1736277628059
1211,703,1736277628065
1217,690,1736277628072
1223,684,1736277628079
1228,680,1736277628086
1233,678,1736277628095
1238,677,1736277628103
1242,677,1736277628109
1245,678,1736277628116
1247,680,1736277628126
1248,683,1736277628134
1249,686,1736277628141
1249,687,1736277628150
1248,690,1736277628157
1246,692,1736277628169
1242,697,1736277628176
1240,699,1736277628183
1238,701,1736277628190
1235,702,1736277628197
1233,703,1736277628205
1232,703,1736277628212
1231,703,1736277628222
1230,703,1736277628230
1230,702,1736277628241
1230,699,1736277628249
1230,694,1736277628259
1231,690,1736277628266
1233,684,1736277628277
1238,679,1736277628284
1242,677,1736277628292
1244,677,1736277628298
1247,677,1736277628308
1250,677,1736277628315
1252,678,1736277628323
1252,681,1736277628332
1252,684,1736277628344
1252,687,1736277628351
1251,690,1736277628357
1249,692,1736277628364
1246,695,1736277628372
1242,696,1736277628380
1239,698,1736277628388
1236,698,1736277628398
1234,698,1736277628406
1232,698,1736277628414
1231,698,1736277628422
1230,695,1736277628430
1230,690,1736277628438
1230,680,1736277628446
1230,673,1736277628454
1230,657,1736277628462
1232,649,1736277628477
1233,647,1736277628483
1234,647,1736277628507
1235,649,1736277628518
1243,662,1736277628532
1246,668,1736277628540
1249,675,1736277628546
1252,681,1736277628553
1253,683,1736277628560
1254,684,1736277628568
1255,684,1736277628593
1256,684,1736277628605
1257,683,1736277628617
1257,680,1736277628624
1258,677,1736277628635
1259,675,1736277628641
1261,670,1736277628647
1265,665,1736277628653
1270,664,1736277628662
1274,663,1736277628670
1277,663,1736277628678
1278,663,1736277628686
1279,663,1736277628693
1279,665,1736277628702
1281,668,1736277628708
1281,670,1736277628716
1281,673,1736277628724
1280,675,1736277628732
1279,677,1736277628739
1278,678,1736277628748
1276,680,1736277628756
1275,681,1736277628764
1274,681,1736277628772
1274,680,1736277628809
1274,677,1736277628820
1274,675,1736277628828
1275,675,1736277628834
1276,675,1736277628840
1277,674,1736277628848
1278,674,1736277628856
1283,677,1736277628864
1287,681,1736277628872
1288,684,1736277628882
1289,688,1736277628895
1290,691,1736277628902
1291,694,1736277628908
1291,697,1736277628914
1291,698,1736277628922
1292,699,1736277628934
1293,699,1736277628974
1294,696,1736277628985
1295,687,1736277628999
1295,681,1736277629005
1296,677,1736277629012
1297,676,1736277629024
1299,676,1736277629032
1301,675,1736277629040
1302,675,1736277629048
1303,677,1736277629056
1305,683,1736277629064
1305,688,1736277629072
1305,692,1736277629080
1304,693,1736277629088
1302,695,1736277629102
1299,697,1736277629108
1295,699,1736277629115
1288,702,1736277629122
1282,703,1736277629132
1270,705,1736277629139
1263,705,1736277629146
1257,703,1736277629156
1253,700,1736277629163
1249,694,1736277629175
1248,687,1736277629182
1248,683,1736277629188
1250,680,1736277629199
1255,677,1736277629206
1261,675,1736277629212
1273,673,1736277629223
1289,672,1736277629230
1296,672,1736277629236
1311,673,1736277629246
1320,676,1736277629254
1322,679,1736277629262
1323,681,1736277629269
1323,684,1736277629278
1322,687,1736277629286
1318,691,1736277629294
1311,695,1736277629302
1307,699,1736277629310
1301,700,1736277629318
1294,702,1736277629328
1289,702,1736277629338
1286,702,1736277629346
1285,702,1736277629353
1283,697,1736277629361
1282,690,1736277629374
1282,680,1736277629381
1282,673,1736277629389
1283,661,1736277629395
1286,654,1736277629402
1291,651,1736277629410
1295,649,1736277629423
1300,648,1736277629430
1303,648,1736277629437
1305,649,1736277629444
1306,651,1736277629451
1306,658,1736277629459
1305,663,1736277629466
1300,670,1736277629477
1294,676,1736277629485
1289,681,1736277629496
1282,684,1736277629503
1279,686,1736277629509
1277,686,1736277629520
1274,687,1736277629527
1273,687,1736277629534
1273,686,1736277629550
1273,682,1736277629557
1275,676,1736277629563
1278,668,1736277629570
1283,664,1736277629576
1290,661,1736277629584
1293,660,1736277629592
1303,658,1736277629598
1307,657,1736277629606
1312,658,1736277629614
1313,659,1736277629622
1313,661,1736277629630
1310,664,1736277629638
1306,668,1736277629646
1304,670,1736277629654
1300,672,1736277629662
1295,674,1736277629670
1292,675,1736277629678
1290,676,1736277629686
1288,676,1736277629694
1289,675,1736277629724
1291,673,1736277629734
1294,672,1736277629741
1296,671,1736277629747
1297,670,1736277629754
1296,670,1736277629783
1295,671,1736277629793
1291,673,1736277629800
1286,677,1736277629807
1282,679,1736277629814
1279,680,1736277629829
1276,681,1736277629835
1275,681,1736277629841
1272,681,1736277629847
1271,682,1736277629853
1270,682,1736277629860
1269,682,1736277629872
1269,681,1736277629880
1269,680,1736277629890
1269,678,1736277629898
1270,676,1736277629906
1273,674,1736277629915
1278,672,1736277629922
1286,668,1736277629930
1293,667,1736277629938
1295,666,1736277629946
1297,666,1736277629954
1297,667,1736277629971
1296,669,1736277629979
1294,672,1736277629989
1292,674,1736277629995
1289,677,1736277630004
1283,680,1736277630012
1280,683,1736277630020
1276,684,1736277630028
1272,685,1736277630036
1268,685,1736277630044
1267,685,1736277630052
1267,684,1736277630073
1267,682,1736277630083
1269,678,1736277630089
1273,674,1736277630096
1277,673,1736277630102
1281,672,1736277630110
1287,671,1736277630121
1292,671,1736277630128
1294,671,1736277630135
1297,674,1736277630142
1298,676,1736277630150
1298,679,1736277630156
1298,685,1736277630164
1298,691,1736277630172
1298,693,1736277630180
1296,695,1736277630188
1294,696,1736277630196
1291,697,1736277630204
1289,698,1736277630212
1286,699,1736277630220
1284,699,1736277630228
1281,698,1736277630236
1277,696,1736277630244
1273,691,1736277630252
1269,684,1736277630258
1267,677,1736277630266
1267,669,1736277630274
1268,666,1736277630282
1270,665,1736277630290
1273,664,1736277630298
1278,663,1736277630306
1281,662,1736277630314
1282,662,1736277630321
1284,662,1736277630328
1284,663,1736277630361
1284,664,1736277630372
1284,665,1736277630380
1284,666,1736277630387
1283,667,1736277630393
1282,669,1736277630400
1280,675,1736277630409
1279,678,1736277630416
1276,681,1736277630424
1274,682,1736277630435
1272,685,1736277630442
1270,687,1736277630451
1268,688,1736277630458
1268,689,1736277630466
1266,689,1736277630472
1263,690,1736277630480
1258,691,1736277630488
1256,691,1736277630496
1247,691,1736277630504
1245,691,1736277630512
1239,690,1736277630527
1223,680,1736277630534
1220,677,1736277630542
1219,676,1736277630550
1219,675,1736277630568
1220,675,1736277630576
1222,674,1736277630582
1224,674,1736277630590
1227,674,1736277630598
1230,674,1736277630606
1232,675,1736277630614
1234,675,1736277630620
1235,676,1736277630628
1236,677,1736277630636
1238,677,1736277630644
1239,678,1736277630652
1239,679,1736277630660
1239,680,1736277630668
1238,681,1736277630676
1236,683,1736277630684
1233,686,1736277630692
1232,687,1736277630700
1229,689,1736277630708
1225,691,1736277630716
1221,693,1736277630722
1219,694,1736277630730
1218,695,1736277630738
1217,695,1736277630746
1218,695,1736277630772
1219,694,1736277630782
1221,692,1736277630789
1225,691,1736277630795
1231,688,1736277630801
1243,687,1736277630808
1254,685,1736277630816
1269,685,1736277630824
1279,688,1736277630832
1290,696,1736277630840
1293,699,1736277630848
1294,702,1736277630854
1295,705,1736277630866
1293,710,1736277630873
1290,712,1736277630883
1285,714,1736277630891
1283,715,1736277630898
1279,715,1736277630905
1271,715,1736277630912
1263,715,1736277630918
1258,714,1736277630933
1250,710,1736277630940
1244,704,1736277630946
1242,702,1736277630953
1241,698,1736277630960
1241,693,1736277630967
1244,691,1736277630974
1248,690,1736277630981
1256,689,1736277630992
1261,687,1736277631000
1274,687,1736277631007
1289,687,1736277631014
1298,691,1736277631020
1301,694,1736277631027
1302,695,1736277631035
1302,696,1736277631047
1302,697,1736277631055
1300,699,1736277631061
1296,701,1736277631068
1290,704,1736277631075
1282,707,1736277631083
1275,708,1736277631090
1265,709,1736277631102
1255,711,1736277631109
1244,711,1736277631116
1233,712,1736277631123
1220,712,1736277631132
1205,712,1736277631139
1184,712,1736277631150
1152,712,1736277631157
1132,712,1736277631164
1100,712,1736277631171
1068,712,1736277631178
1038,712,1736277631185
1000,712,1736277631193
956,712,1736277631201
914,712,1736277631208
878,712,1736277631215
832,710,1736277631222
790,708,1736277631235
754,702,1736277631243
724,696,1736277631250
698,690,1736277631257
678,684,1736277631264
654,676,1736277631271
632,670,1736277631278
604,664,1736277631284
584,662,1736277631292
567,661,1736277631300
561,659,1736277631308
557,658,1736277631316
555,658,1736277631325
554,658,1736277631332
553,658,1736277631367
550,658,1736277631378
547,656,1736277631386
541,655,1736277631392
529,649,1736277631400
521,646,1736277631408
516,644,1736277631416
512,642,1736277631424
509,642,1736277631432
507,642,1736277631440
506,642,1736277631448
505,642,1736277631456
502,643,1736277631464
499,643,1736277631472
496,643,1736277631482
490,642,1736277631490
487,640,1736277631498
485,639,1736277631506
483,637,1736277631514
481,635,1736277631522
480,635,1736277631530
480,634,1736277631552
479,634,1736277631606
479,633,1736277631622
479,632,1736277631633
479,631,1736277631640
479,630,1736277631653
478,629,1736277631662
478,628,1736277631675
477,628,1736277631682
477,627,1736277631710
476,627,1736277631720
475,626,1736277631742
474,625,1736277631761
474,624,1736277631770
473,623,1736277631776
472,622,1736277631784
471,621,1736277631792
469,619,1736277631800
466,618,1736277631808
465,617,1736277631816
463,615,1736277631824
462,615,1736277631832
461,615,1736277631842
461,614,1736277631856
462,614,1736277631918
468,615,1736277631932
474,616,1736277631940
478,618,1736277631946
483,620,1736277631954
489,621,1736277631969
492,622,1736277631975
497,623,1736277631981
499,624,1736277631987
501,625,1736277631994
503,625,1736277632004
505,625,1736277632011
507,626,1736277632018
509,626,1736277632029
513,627,1736277632035
517,628,1736277632048
522,630,1736277632055
531,632,1736277632062
547,637,1736277632069
554,640,1736277632077
568,648,1736277632085
576,653,1736277632096
581,657,1736277632105
589,660,1736277632112
593,662,1736277632120
600,666,1736277632127
607,669,1736277632138
614,670,1736277632147
626,674,1736277632154
637,676,1736277632162
643,679,1736277632169
656,682,1736277632177
669,687,1736277632185
680,690,1736277632192
698,697,1736277632205
706,700,1736277632213
713,703,1736277632220
719,705,1736277632228
723,707,1736277632235
725,708,1736277632241
727,709,1736277632254
728,709,1736277632261
730,709,1736277632268
732,710,1736277632275
739,711,1736277632282
742,712,1736277632296
747,713,1736277632303
751,714,1736277632311
756,715,1736277632318
761,716,1736277632325
762,717,1736277632332
764,717,1736277632344
765,717,1736277632351
765,718,1736277632357
766,718,1736277632369
767,718,1736277632380
766,718,1736277632496
764,718,1736277632508
760,716,1736277632515
755,713,1736277632521
749,710,1736277632527
741,708,1736277632533
735,705,1736277632540
729,703,1736277632548
726,703,1736277632556
724,702,1736277632564
722,700,1736277632694
719,696,1736277632704
709,688,1736277632712
685,671,1736277632718
661,657,1736277632726
631,643,1736277632734
601,633,1736277632742
584,627,1736277632752
553,619,1736277632760
529,613,1736277632768
505,609,1736277632776
487,603,1736277632784
465,597,1736277632799
457,592,1736277632806
453,590,1736277632812
452,590,1736277632818
452,589,1736277632833
451,588,1736277632924
450,588,1736277632935
450,587,1736277632945
449,587,1736277632952
450,587,1736277633028
452,587,1736277633038
453,587,1736277633046
454,587,1736277633052
455,588,1736277633065
456,588,1736277633072
457,589,1736277633089
459,591,1736277633096
461,593,1736277633104
463,595,1736277633114
467,597,1736277633121
471,600,1736277633128
475,602,1736277633139
481,605,1736277633150
488,608,1736277633157
493,610,1736277633164
499,613,1736277633171
505,615,1736277633180
512,617,1736277633187
522,620,1736277633198
527,620,1736277633205
534,621,1736277633217
544,621,1736277633223
552,622,1736277633229
563,624,1736277633241
572,627,1736277633249
578,629,1736277633256
588,632,1736277633263
599,635,1736277633270
608,638,1736277633285
614,642,1736277633293
623,645,1736277633300
625,646,1736277633307
629,648,1736277633314
635,651,1736277633321
639,653,1736277633328
642,656,1736277633339
644,657,1736277633346
648,660,1736277633352
655,664,1736277633363
666,672,1736277633371
672,676,1736277633378
678,680,1736277633385
685,686,1736277633393
692,690,1736277633405
697,694,1736277633412
704,699,1736277633419
714,704,1736277633430
720,708,1736277633437
726,710,1736277633445
729,713,1736277633452
733,715,1736277633459
735,716,1736277633471
736,717,1736277633478
736,716,1736277633576
736,715,1736277633588
736,714,1736277633611
736,714,1736277633689
736,708,1736277633700
735,698,1736277633707
735,696,1736277633714
732,680,1736277633722
724,648,1736277633730
720,620,1736277633738
714,588,1736277633746
708,550,1736277633752
700,518,1736277633760
690,482,1736277633768
680,446,1736277633776
672,414,1736277633784
662,372,1736277633792
654,334,1736277633800
650,302,1736277633808
646,270,1736277633814
644,240,1736277633823
642,214,1736277633835
642,203,1736277633842
643,198,1736277633853
643,195,1736277633860
643,194,1736277633868
644,193,1736277633876
644,192,1736277633884
644,191,1736277633896
645,191,1736277634206
648,192,1736277634216
653,193,1736277634224
668,198,1736277634230
685,205,1736277634238
696,208,1736277634246
725,218,1736277634254
753,226,1736277634262
783,232,1736277634270
805,238,1736277634278
831,240,1736277634286
877,246,1736277634294
921,252,1736277634305
969,252,1736277634312
1015,252,1736277634320
1063,252,1736277634328
1099,252,1736277634336
1133,250,1736277634344
1153,248,1736277634352
1163,248,1736277634360
1166,247,1736277634370
1167,247,1736277634376
1167,247,1736277634558
1168,250,1736277634568
1169,256,1736277634576
1172,270,1736277634582
1172,292,1736277634591
1172,316,1736277634598
1172,346,1736277634606
1172,366,1736277634614
1172,393,1736277634622
1176,405,1736277634630
1179,408,1736277634638
1181,408,1736277634646
1180,408,1736277634668
1176,410,1736277634678
1168,413,1736277634684
1137,423,1736277634690
1105,431,1736277634698
1069,437,1736277634706
1027,443,1736277634714
991,445,1736277634722
951,447,1736277634730
913,447,1736277634736
879,445,1736277634744
847,441,1736277634752
815,429,1736277634760
787,417,1736277634768
765,405,1736277634776
747,391,1736277634784
731,377,1736277634792
724,364,1736277634800
719,353,1736277634806
719,348,1736277634814
723,344,1736277634822
728,342,1736277634830
742,337,1736277634838
759,333,1736277634846
775,331,1736277634854
779,331,1736277634862
789,331,1736277634868
790,331,1736277634876
793,331,1736277634884
794,331,1736277634892
795,331,1736277634945
798,331,1736277634956
802,330,1736277634963
812,328,1736277634969
820,327,1736277634976
840,320,1736277634984
866,312,1736277634993
894,298,1736277635003
912,290,1736277635010
953,272,1736277635018
987,258,1736277635026
1017,240,1736277635034
1059,214,1736277635042
1093,192,1736277635050
1125,174,1736277635058
1153,162,1736277635068
1179,160,1736277635076
1201,160,1736277635084
1225,160,1736277635092
1253,162,1736277635100
1258,162,1736277635108
1286,165,1736277635116
1322,165,1736277635124
1362,167,1736277635134
1392,167,1736277635142
1424,163,1736277635150
1440,163,1736277635159
1451,162,1736277635166
1453,161,1736277635174
1454,161,1736277635182
1455,161,1736277635246
1456,161,1736277635278
1456,161,1736277635304
1456,161,1736277635328
1450,162,1736277635338
1430,165,1736277635346
1402,167,1736277635352
1372,171,1736277635358
1336,173,1736277635366
1296,175,1736277635380
1250,175,1736277635387
1200,175,1736277635393
1144,173,1736277635399
1098,173,1736277635406
1046,173,1736277635414
1000,173,1736277635421
960,177,1736277635428
918,179,1736277635436
878,181,1736277635444
850,181,1736277635452
830,181,1736277635460
828,181,1736277635468
829,181,1736277635481
832,181,1736277635488
836,180,1736277635496
842,179,1736277635504
850,178,1736277635512
855,176,1736277635520
858,175,1736277635528
860,175,1736277635538
861,174,1736277635546
861,173,1736277635554
862,173,1736277635562
861,173,1736277635570
859,174,1736277635578
855,174,1736277635586
849,175,1736277635597
846,175,1736277635604
843,175,1736277635612
841,175,1736277635618
839,175,1736277635626
838,175,1736277635636
835,174,1736277635644
826,172,1736277635652
806,166,1736277635660
790,161,1736277635668
772,153,1736277635676
761,150,1736277635684
749,147,1736277635693
738,142,1736277635702
727,137,1736277635710
720,131,1736277635718
714,126,1736277635726
712,121,1736277635734
712,116,1736277635742
715,113,1736277635750
720,106,1736277635758
733,97,1736277635768
751,82,1736277635778
767,69,1736277635787
778,59,1736277635795
782,54,1736277635803
786,44,1736277635810
788,40,1736277635818
788,36,1736277635826
785,32,1736277635834
783,29,1736277635842
781,26,1736277635849
779,24,1736277635856
776,20,1736277635865
772,18,1736277635872
771,16,1736277635880
771,15,1736277635888
770,15,1736277635928
770,15,1736277635941
769,15,1736277635949
768,16,1736277635956
767,17,1736277635986
767,18,1736277636016
767,22,1736277636026
768,28,1736277636034
768,32,1736277636041
768,40,1736277636048
768,42,1736277636054
768,45,1736277636062
768,47,1736277636070
768,48,1736277636076
768,49,1736277636084
767,51,1736277636092
767,52,1736277636114
767,53,1736277636130
767,54,1736277636137
767,55,1736277636144
767,57,1736277636152
766,60,1736277636163
766,62,1736277636170
765,63,1736277636176
765,64,1736277636186
765,63,1736277636250
765,61,1736277636260
765,60,1736277636268
767,58,1736277636274
769,56,1736277636281
775,53,1736277636293
783,50,1736277636300
792,49,1736277636308
795,49,1736277636316
796,49,1736277636324
797,50,1736277636346
797,52,1736277636356
797,59,1736277636362
796,63,1736277636368
794,66,1736277636377
792,70,1736277636384
789,75,1736277636392
786,78,1736277636400
782,83,1736277636408
780,84,1736277636416
777,88,1736277636426
774,90,1736277636434
774,89,1736277636470
773,87,1736277636480
772,79,1736277636488
769,69,1736277636494
766,60,1736277636501
763,52,1736277636508
760,43,1736277636516
759,37,1736277636522
758,37,1736277636552
757,40,1736277636563
756,44,1736277636570
752,66,1736277636579
748,88,1736277636586
742,120,1736277636594
736,152,1736277636602
728,186,1736277636610
722,218,1736277636616
714,260,1736277636624
706,298,1736277636632
700,328,1736277636640
698,348,1736277636648
697,356,1736277636656
696,357,1736277636664
696,356,1736277636693
698,350,1736277636703
699,342,1736277636711
700,333,1736277636716
700,317,1736277636724
700,300,1736277636732
699,292,1736277636740
697,276,1736277636748
692,253,1736277636759
684,240,1736277636766
680,231,1736277636774
668,221,1736277636782
665,220,1736277636790
663,220,1736277636805
662,220,1736277636812
659,223,1736277636818
657,229,1736277636824
649,244,1736277636830
639,262,1736277636847
622,292,1736277636854
608,312,1736277636860
590,338,1736277636866
562,368,1736277636872
542,392,1736277636880
524,416,1736277636888
512,436,1736277636899
486,469,1736277636906
468,495,1736277636914
456,511,1736277636922
442,537,1736277636930
438,548,1736277636938
436,554,1736277636946
436,553,1736277636980
438,549,1736277636990
440,543,1736277636998
446,530,1736277637003
451,518,1736277637010
463,489,1736277637018
469,474,1736277637026
480,449,1736277637037
488,427,1736277637044
504,387,1736277637052
512,359,1736277637065
526,313,1736277637072
534,275,1736277637078
542,233,1736277637084
550,197,1736277637092
560,163,1736277637102
574,139,1736277637110
588,123,1736277637118
602,113,1736277637126
614,103,1736277637138
624,96,1736277637144
630,93,1736277637150
634,91,1736277637161
642,88,1736277637168
648,87,1736277637176
655,86,1736277637184
661,85,1736277637192
671,83,1736277637200
686,80,1736277637208
700,78,1736277637216
719,73,1736277637227
735,67,1736277637234
752,62,1736277637242
769,60,1736277637250
770,60,1736277637258
771,60,1736277637266
771,62,1736277637284
772,67,1736277637292
773,74,1736277637299
775,82,1736277637306
778,101,1736277637314
780,111,1736277637322
782,116,1736277637330
783,118,1736277637338
785,119,1736277637346
786,120,1736277637354
787,120,1736277637366
787,122,1736277637392
787,125,1736277637402
789,131,1736277637409
790,136,1736277637416
791,145,1736277637422
795,157,1736277637429
798,165,1736277637436
801,177,1736277637444
804,184,1736277637452
809,186,1736277637460
813,186,1736277637468
818,186,1736277637476
829,186,1736277637484
856,186,1736277637491
886,190,1736277637498
924,200,1736277637506
978,218,1736277637514
1026,238,1736277637522
1074,262,1736277637530
1110,282,1736277637544
1142,302,1736277637550
1168,320,1736277637556
1192,338,1736277637562
1218,358,1736277637569
1232,369,1736277637576
1249,379,1736277637584
1264,384,1736277637592
1275,384,1736277637600
1280,384,1736277637611
1289,384,1736277637619
1297,384,1736277637625
1302,387,1736277637632
1306,389,1736277637639
1309,391,1736277637647
1310,392,1736277637659
1312,394,1736277637666
1313,395,1736277637673
1314,395,1736277637701
1314,396,1736277637712
1315,397,1736277637719
1318,399,1736277637726
1321,401,1736277637733
1324,404,1736277637740
1328,405,1736277637747
1332,406,1736277637756
1334,406,1736277637764
1336,406,1736277637774
1337,406,1736277637781
1338,406,1736277637793
1339,405,1736277637800
1340,405,1736277637831
1340,405,1736277637843
1342,405,1736277637850
1348,405,1736277637858
1352,404,1736277637866
1355,404,1736277637877
1356,404,1736277637884
1355,404,1736277637920
1352,404,1736277637931
1348,404,1736277637939
1342,406,1736277637945
1335,407,1736277637951
1321,410,1736277637958
1302,412,1736277637966
1290,412,1736277637974
1283,412,1736277637982
1278,412,1736277637988
1278,411,1736277638010
1279,409,1736277638020
1281,408,1736277638027
1287,407,1736277638034
1296,404,1736277638042
1309,403,1736277638050
1318,403,1736277638059
1333,403,1736277638066
1334,403,1736277638074
1336,404,1736277638082
1338,406,1736277638090
1338,407,1736277638098
1337,410,1736277638109
1334,414,1736277638116
1329,415,1736277638124
1325,416,1736277638132
1320,418,1736277638140
1317,418,1736277638148
1315,417,1736277638156
1313,415,1736277638164
1312,413,1736277638175
1311,407,1736277638182
1311,403,1736277638190
1311,399,1736277638198
1311,398,1736277638206
1310,398,1736277638240
1309,399,1736277638251
1308,403,1736277638259
1304,408,1736277638265
1295,421,1736277638271
1292,421,1736277638278
1272,436,1736277638287
1242,448,1736277638296
1208,458,1736277638308
1166,464,1736277638315
1114,470,1736277638321
1066,472,1736277638332
1006,472,1736277638339
944,472,1736277638346
892,472,1736277638353
830,468,1736277638362
778,466,1736277638374
720,462,1736277638381
658,456,1736277638388
606,448,1736277638395
558,438,1736277638405
512,420,1736277638412
488,410,1736277638419
456,394,1736277638429
416,374,1736277638441
386,356,1736277638448
352,338,1736277638456
328,326,1736277638462
308,320,1736277638469
300,320,1736277638477
299,320,1736277638490
298,320,1736277638497
299,320,1736277638513
301,321,1736277638520
304,322,1736277638526
306,323,1736277638534
309,324,1736277638542
316,324,1736277638551
320,324,1736277638558
324,324,1736277638566
328,324,1736277638574
330,324,1736277638582
334,324,1736277638590
337,324,1736277638597
339,324,1736277638604
339,325,1736277638653
340,326,1736277638664
